"Tiempo (s) Serie Nº 1";"Fuerza (N) Serie Nº 1";"Tiempo (s) Serie Nº 2";"Fuerza (N) Serie Nº 2"
3,060;-0,652;3,060;-0,529
3,062;-0,647;3,062;-0,534
3,064;-0,654;3,064;-0,536
3,066;-0,648;3,066;-0,536
3,068;-0,650;3,068;-0,532
3,070;-0,643;3,070;-0,538
3,072;-0,643;3,072;-0,547
3,074;-0,647;3,074;-0,543
3,076;-0,647;3,076;-0,536
3,078;-0,650;3,078;-0,539
3,080;-0,652;3,080;-0,545
3,082;-0,648;3,082;-0,548
3,084;-0,654;3,084;-0,539
3,086;-0,652;3,086;-0,543
3,088;-0,648;3,088;-0,543
3,090;-0,652;3,090;-0,547
3,092;-0,650;3,092;-0,541
3,094;-0,650;3,094;-0,541
3,096;-0,641;3,096;-0,541
3,098;-0,641;3,098;-0,541
3,100;-0,648;3,100;-0,541
3,102;-0,652;3,102;-0,536
3,104;-0,656;3,104;-0,541
3,106;-0,647;3,106;-0,539
3,108;-0,647;3,108;-0,536
3,110;-0,648;3,110;-0,534
3,112;-0,657;3,112;-0,541
3,114;-0,648;3,114;-0,538
3,116;-0,657;3,116;-0,545
3,118;-0,654;3,118;-0,543
3,120;-0,654;3,120;-0,545
3,122;-0,656;3,122;-0,548
3,124;-0,652;3,124;-0,543
3,126;-0,659;3,126;-0,547
3,128;-0,661;3,128;-0,548
3,130;-0,661;3,130;-0,541
3,132;-0,659;3,132;-0,547
3,134;-0,652;3,134;-0,539
3,136;-0,656;3,136;-0,541
3,138;-0,654;3,138;-0,539
3,140;-0,654;3,140;-0,539
3,142;-0,654;3,142;-0,538
3,144;-0,650;3,144;-0,539
3,146;-0,652;3,146;-0,534
3,148;-0,645;3,148;-0,536
3,150;-0,650;3,150;-0,538
3,152;-0,647;3,152;-0,541
3,154;-0,650;3,154;-0,539
3,156;-0,656;3,156;-0,545
3,158;-0,654;3,158;-0,552
3,160;-0,645;3,160;-0,543
3,162;-0,650;3,162;-0,547
3,164;-0,652;3,164;-0,545
3,166;-0,650;3,166;-0,536
3,168;-0,647;3,168;-0,545
3,170;-0,648;3,170;-0,541
3,172;-0,648;3,172;-0,543
3,174;-0,656;3,174;-0,543
3,176;-0,645;3,176;-0,538
3,178;-0,648;3,178;-0,539
3,180;-0,648;3,180;-0,538
3,182;-0,647;3,182;-0,543
3,184;-0,650;3,184;-0,539
3,186;-0,656;3,186;-0,538
3,188;-0,654;3,188;-0,539
3,190;-0,648;3,190;-0,539
3,192;-0,643;3,192;-0,538
3,194;-0,652;3,194;-0,538
3,196;-0,654;3,196;-0,539
3,198;-0,648;3,198;-0,541
3,200;-0,654;3,200;-0,536
3,202;-0,652;3,202;-0,541
3,204;-0,648;3,204;-0,545
3,206;-0,647;3,206;-0,543
3,208;-0,647;3,208;-0,541
3,210;-0,647;3,210;-0,548
3,212;-0,647;3,212;-0,548
3,214;-0,654;3,214;-0,534
3,216;-0,647;3,216;-0,541
3,218;-0,648;3,218;-0,543
3,220;-0,648;3,220;-0,539
3,222;-0,652;3,222;-0,538
3,224;-0,647;3,224;-0,539
3,226;-0,654;3,226;-0,538
3,228;-0,654;3,228;-0,541
3,230;-0,650;3,230;-0,536
3,232;-0,647;3,232;-0,538
3,234;-0,650;3,234;-0,538
3,236;-0,648;3,236;-0,538
3,238;-0,650;3,238;-0,539
3,240;-0,645;3,240;-0,543
3,242;-0,654;3,242;-0,545
3,244;-0,654;3,244;-0,545
3,246;-0,654;3,246;-0,541
3,248;-0,657;3,248;-0,545
3,250;-0,656;3,250;-0,545
3,252;-0,647;3,252;-0,541
3,254;-0,648;3,254;-0,539
3,256;-0,652;3,256;-0,534
3,258;-0,656;3,258;-0,538
3,260;-0,654;3,260;-0,543
3,262;-0,654;3,262;-0,538
3,264;-0,650;3,264;-0,541
3,266;-0,656;3,266;-0,543
3,268;-0,654;3,268;-0,541
3,270;-0,652;3,270;-0,539
3,272;-0,654;3,272;-0,539
3,274;-0,650;3,274;-0,534
3,276;-0,657;3,276;-0,545
3,278;-0,654;3,278;-0,545
3,280;-0,645;3,280;-0,532
3,282;-0,647;3,282;-0,534
3,284;-0,648;3,284;-0,539
3,286;-0,650;3,286;-0,536
3,288;-0,647;3,288;-0,527
3,290;-0,650;3,290;-0,532
3,292;-0,650;3,292;-0,539
3,294;-0,650;3,294;-0,532
3,296;-0,648;3,296;-0,536
3,298;-0,648;3,298;-0,543
3,300;-0,648;3,300;-0,545
3,302;-0,650;3,302;-0,545
3,304;-0,648;3,304;-0,541
3,306;-0,645;3,306;-0,543
3,308;-0,650;3,308;-0,545
3,310;-0,654;3,310;-0,541
3,312;-0,656;3,312;-0,538
3,314;-0,650;3,314;-0,539
3,316;-0,647;3,316;-0,541
3,318;-0,648;3,318;-0,539
3,320;-0,650;3,320;-0,541
3,322;-0,647;3,322;-0,539
3,324;-0,648;3,324;-0,536
3,326;-0,652;3,326;-0,536
3,328;-0,648;3,328;-0,534
3,330;-0,650;3,330;-0,532
3,332;-0,650;3,332;-0,539
3,334;-0,648;3,334;-0,539
3,336;-0,650;3,336;-0,545
3,338;-0,652;3,338;-0,545
3,340;-0,650;3,340;-0,543
3,342;-0,650;3,342;-0,539
3,344;-0,645;3,344;-0,536
3,346;-0,645;3,346;-0,545
3,348;-0,645;3,348;-0,538
3,350;-0,648;3,350;-0,541
3,352;-0,645;3,352;-0,545
3,354;-0,645;3,354;-0,545
3,356;-0,656;3,356;-0,547
3,358;-0,645;3,358;-0,543
3,360;-0,647;3,360;-0,541
3,362;-0,645;3,362;-0,536
3,364;-0,648;3,364;-0,536
3,366;-0,650;3,366;-0,536
3,368;-0,647;3,368;-0,541
3,370;-0,645;3,370;-0,539
3,372;-0,656;3,372;-0,538
3,374;-0,648;3,374;-0,543
3,376;-0,650;3,376;-0,543
3,378;-0,648;3,378;-0,536
3,380;-0,650;3,380;-0,538
3,382;-0,654;3,382;-0,543
3,384;-0,656;3,384;-0,543
3,386;-0,647;3,386;-0,539
3,388;-0,654;3,388;-0,543
3,390;-0,650;3,390;-0,539
3,392;-0,652;3,392;-0,538
3,394;-0,657;3,394;-0,545
3,396;-0,657;3,396;-0,538
3,398;-0,652;3,398;-0,538
3,400;-0,648;3,400;-0,543
3,402;-0,648;3,402;-0,541
3,404;-0,656;3,404;-0,538
3,406;-0,656;3,406;-0,541
3,408;-0,657;3,408;-0,545
3,410;-0,654;3,410;-0,536
3,412;-0,650;3,412;-0,545
3,414;-0,648;3,414;-0,547
3,416;-0,647;3,416;-0,536
3,418;-0,652;3,418;-0,541
3,420;-0,650;3,420;-0,534
3,422;-0,652;3,422;-0,534
3,424;-0,652;3,424;-0,543
3,426;-0,654;3,426;-0,539
3,428;-0,650;3,428;-0,538
3,430;-0,652;3,430;-0,539
3,432;-0,652;3,432;-0,541
3,434;-0,652;3,434;-0,539
3,436;-0,654;3,436;-0,534
3,438;-0,652;3,438;-0,534
3,440;-0,656;3,440;-0,534
3,442;-0,654;3,442;-0,539
3,444;-0,656;3,444;-0,536
3,446;-0,650;3,446;-0,539
3,448;-0,650;3,448;-0,539
3,450;-0,647;3,450;-0,534
3,452;-0,647;3,452;-0,534
3,454;-0,645;3,454;-0,538
3,456;-0,656;3,456;-0,538
3,458;-0,647;3,458;-0,538
3,460;-0,647;3,460;-0,543
3,462;-0,652;3,462;-0,538
3,464;-0,647;3,464;-0,534
3,466;-0,647;3,466;-0,539
3,468;-0,650;3,468;-0,543
3,470;-0,652;3,470;-0,536
3,472;-0,648;3,472;-0,534
3,474;-0,648;3,474;-0,534
3,476;-0,648;3,476;-0,532
3,478;-0,645;3,478;-0,543
3,480;-0,648;3,480;-0,543
3,482;-0,650;3,482;-0,543
3,484;-0,652;3,484;-0,541
3,486;-0,648;3,486;-0,539
3,488;-0,656;3,488;-0,543
3,490;-0,652;3,490;-0,538
3,492;-0,654;3,492;-0,541
3,494;-0,645;3,494;-0,550
3,496;-0,650;3,496;-0,547
3,498;-0,652;3,498;-0,545
3,500;-0,654;3,500;-0,539
3,502;-0,650;3,502;-0,534
3,504;-0,659;3,504;-0,527
3,506;-0,654;3,506;-0,532
3,508;-0,647;3,508;-0,532
3,510;-0,654;3,510;-0,536
3,512;-0,654;3,512;-0,538
3,514;-0,656;3,514;-0,541
3,516;-0,657;3,516;-0,534
3,518;-0,652;3,518;-0,550
3,520;-0,652;3,520;-0,543
3,522;-0,650;3,522;-0,541
3,524;-0,656;3,524;-0,539
3,526;-0,654;3,526;-0,541
3,528;-0,654;3,528;-0,543
3,530;-0,654;3,530;-0,543
3,532;-0,656;3,532;-0,543
3,534;-0,656;3,534;-0,538
3,536;-0,652;3,536;-0,538
3,538;-0,656;3,538;-0,530
3,540;-0,654;3,540;-0,541
3,542;-0,654;3,542;-0,536
3,544;-0,654;3,544;-0,539
3,546;-0,650;3,546;-0,539
3,548;-0,654;3,548;-0,538
3,550;-0,647;3,550;-0,538
3,552;-0,656;3,552;-0,536
3,554;-0,654;3,554;-0,538
3,556;-0,650;3,556;-0,536
3,558;-0,650;3,558;-0,539
3,560;-0,650;3,560;-0,536
3,562;-0,650;3,562;-0,541
3,564;-0,650;3,564;-0,545
3,566;-0,650;3,566;-0,539
3,568;-0,645;3,568;-0,547
3,570;-0,652;3,570;-0,543
3,572;-0,648;3,572;-0,550
3,574;-0,652;3,574;-0,543
3,576;-0,652;3,576;-0,547
3,578;-0,647;3,578;-0,536
3,580;-0,648;3,580;-0,539
3,582;-0,647;3,582;-0,536
3,584;-0,652;3,584;-0,532
3,586;-0,650;3,586;-0,543
3,588;-0,648;3,588;-0,543
3,590;-0,648;3,590;-0,539
3,592;-0,650;3,592;-0,538
3,594;-0,645;3,594;-0,530
3,596;-0,650;3,596;-0,534
3,598;-0,650;3,598;-0,539
3,600;-0,650;3,600;-0,539
3,602;-0,648;3,602;-0,541
3,604;-0,647;3,604;-0,545
3,606;-0,650;3,606;-0,550
3,608;-0,650;3,608;-0,547
3,610;-0,645;3,610;-0,545
3,612;-0,647;3,612;-0,541
3,614;-0,648;3,614;-0,534
3,616;-0,652;3,616;-0,536
3,618;-0,647;3,618;-0,543
3,620;-0,648;3,620;-0,538
3,622;-0,648;3,622;-0,541
3,624;-0,645;3,624;-0,539
3,626;-0,648;3,626;-0,538
3,628;-0,647;3,628;-0,539
3,630;-0,656;3,630;-0,543
3,632;-0,647;3,632;-0,538
3,634;-0,645;3,634;-0,538
3,636;-0,654;3,636;-0,543
3,638;-0,656;3,638;-0,543
3,640;-0,652;3,640;-0,547
3,642;-0,647;3,642;-0,547
3,644;-0,650;3,644;-0,538
3,646;-0,650;3,646;-0,547
3,648;-0,650;3,648;-0,541
3,650;-0,648;3,650;-0,534
3,652;-0,648;3,652;-0,534
3,654;-0,652;3,654;-0,529
3,656;-0,654;3,656;-0,534
3,658;-0,650;3,658;-0,530
3,660;-0,650;3,660;-0,538
3,662;-0,652;3,662;-0,534
3,664;-0,647;3,664;-0,541
3,666;-0,650;3,666;-0,536
3,668;-0,656;3,668;-0,541
3,670;-0,650;3,670;-0,543
3,672;-0,645;3,672;-0,541
3,674;-0,647;3,674;-0,545
3,676;-0,643;3,676;-0,545
3,678;-0,652;3,678;-0,545
3,680;-0,648;3,680;-0,552
3,682;-0,648;3,682;-0,547
3,684;-0,650;3,684;-0,541
3,686;-0,648;3,686;-0,547
3,688;-0,648;3,688;-0,547
3,690;-0,643;3,690;-0,543
3,692;-0,652;3,692;-0,539
3,694;-0,647;3,694;-0,539
3,696;-0,652;3,696;-0,534
3,698;-0,650;3,698;-0,538
3,700;-0,643;3,700;-0,536
3,702;-0,645;3,702;-0,534
3,704;-0,650;3,704;-0,541
3,706;-0,647;3,706;-0,543
3,708;-0,648;3,708;-0,536
3,710;-0,648;3,710;-0,545
3,712;-0,645;3,712;-0,547
3,714;-0,648;3,714;-0,547
3,716;-0,650;3,716;-0,543
3,718;-0,650;3,718;-0,548
3,720;-0,650;3,720;-0,543
3,722;-0,647;3,722;-0,543
3,724;-0,647;3,724;-0,530
3,726;-0,643;3,726;-0,538
3,728;-0,650;3,728;-0,539
3,730;-0,647;3,730;-0,532
3,732;-0,648;3,732;-0,532
3,734;-0,647;3,734;-0,541
3,736;-0,647;3,736;-0,532
3,738;-0,647;3,738;-0,536
3,740;-0,648;3,740;-0,536
3,742;-0,643;3,742;-0,543
3,744;-0,652;3,744;-0,538
3,746;-0,647;3,746;-0,543
3,748;-0,648;3,748;-0,547
3,750;-0,654;3,750;-0,547
3,752;-0,648;3,752;-0,548
3,754;-0,645;3,754;-0,541
3,756;-0,643;3,756;-0,545
3,758;-0,645;3,758;-0,547
3,760;-0,650;3,760;-0,536
3,762;-0,647;3,762;-0,532
3,764;-0,645;3,764;-0,541
3,766;-0,654;3,766;-0,538
3,768;-0,656;3,768;-0,539
3,770;-0,650;3,770;-0,541
3,772;-0,656;3,772;-0,541
3,774;-0,648;3,774;-0,541
3,776;-0,650;3,776;-0,538
3,778;-0,648;3,778;-0,539
3,780;-0,650;3,780;-0,539
3,782;-0,648;3,782;-0,538
3,784;-0,648;3,784;-0,536
3,786;-0,650;3,786;-0,538
3,788;-0,652;3,788;-0,545
3,790;-0,652;3,790;-0,545
3,792;-0,648;3,792;-0,538
3,794;-0,648;3,794;-0,545
3,796;-0,652;3,796;-0,536
3,798;-0,648;3,798;-0,539
3,800;-0,650;3,800;-0,532
3,802;-0,643;3,802;-0,536
3,804;-0,650;3,804;-0,536
3,806;-0,645;3,806;-0,539
3,808;-0,648;3,808;-0,536
3,810;-0,654;3,810;-0,536
3,812;-0,650;3,812;-0,539
3,814;-0,647;3,814;-0,543
3,816;-0,640;3,816;-0,536
3,818;-0,645;3,818;-0,541
3,820;-0,648;3,820;-0,543
3,822;-0,645;3,822;-0,545
3,824;-0,647;3,824;-0,534
3,826;-0,648;3,826;-0,543
3,828;-0,650;3,828;-0,538
3,830;-0,648;3,830;-0,539
3,832;-0,647;3,832;-0,534
3,834;-0,648;3,834;-0,534
3,836;-0,643;3,836;-0,539
3,838;-0,645;3,838;-0,538
3,840;-0,638;3,840;-0,538
3,842;-0,634;3,842;-0,538
3,844;-0,647;3,844;-0,539
3,846;-0,645;3,846;-0,534
3,848;-0,645;3,848;-0,541
3,850;-0,641;3,850;-0,539
3,852;-0,645;3,852;-0,536
3,854;-0,645;3,854;-0,543
3,856;-0,641;3,856;-0,543
3,858;-0,647;3,858;-0,536
3,860;-0,647;3,860;-0,547
3,862;-0,648;3,862;-0,532
3,864;-0,641;3,864;-0,536
3,866;-0,643;3,866;-0,541
3,868;-0,647;3,868;-0,539
3,870;-0,650;3,870;-0,536
3,872;-0,641;3,872;-0,541
3,874;-0,648;3,874;-0,538
3,876;-0,643;3,876;-0,539
3,878;-0,650;3,878;-0,545
3,880;-0,648;3,880;-0,541
3,882;-0,640;3,882;-0,541
3,884;-0,648;3,884;-0,539
3,886;-0,654;3,886;-0,532
3,888;-0,643;3,888;-0,530
3,890;-0,647;3,890;-0,541
3,892;-0,643;3,892;-0,541
3,894;-0,645;3,894;-0,539
3,896;-0,650;3,896;-0,538
3,898;-0,647;3,898;-0,527
3,900;-0,650;3,900;-0,534
3,902;-0,652;3,902;-0,530
3,904;-0,647;3,904;-0,532
3,906;-0,638;3,906;-0,529
3,908;-0,647;3,908;-0,532
3,910;-0,650;3,910;-0,541
3,912;-0,648;3,912;-0,534
3,914;-0,645;3,914;-0,532
3,916;-0,645;3,916;-0,532
3,918;-0,654;3,918;-0,536
3,920;-0,648;3,920;-0,536
3,922;-0,648;3,922;-0,541
3,924;-0,647;3,924;-0,534
3,926;-0,652;3,926;-0,536
3,928;-0,648;3,928;-0,538
3,930;-0,648;3,930;-0,536
3,932;-0,652;3,932;-0,538
3,934;-0,643;3,934;-0,545
3,936;-0,647;3,936;-0,538
3,938;-0,643;3,938;-0,534
3,940;-0,643;3,940;-0,530
3,942;-0,647;3,942;-0,536
3,944;-0,648;3,944;-0,532
3,946;-0,648;3,946;-0,545
3,948;-0,648;3,948;-0,541
3,950;-0,652;3,950;-0,543
3,952;-0,647;3,952;-0,539
3,954;-0,641;3,954;-0,539
3,956;-0,654;3,956;-0,539
3,958;-0,652;3,958;-0,538
3,960;-0,647;3,960;-0,539
3,962;-0,647;3,962;-0,538
3,964;-0,650;3,964;-0,539
3,966;-0,641;3,966;-0,538
3,968;-0,650;3,968;-0,543
3,970;-0,648;3,970;-0,543
3,972;-0,650;3,972;-0,536
3,974;-0,650;3,974;-0,538
3,976;-0,648;3,976;-0,539
3,978;-0,648;3,978;-0,538
3,980;-0,652;3,980;-0,532
3,982;-0,643;3,982;-0,536
3,984;-0,641;3,984;-0,543
3,986;-0,650;3,986;-0,545
3,988;-0,645;3,988;-0,545
3,990;-0,645;3,990;-0,545
3,992;-0,640;3,992;-0,536
3,994;-0,648;3,994;-0,539
3,996;-0,643;3,996;-0,534
3,998;-0,645;3,998;-0,539
4,000;-0,650;4,000;-0,536
4,002;-0,650;4,002;-0,532
4,004;-0,645;4,004;-0,536
4,006;-0,647;4,006;-0,541
4,008;-0,647;4,008;-0,547
4,010;-0,648;4,010;-0,536
4,012;-0,650;4,012;-0,538
4,014;-0,645;4,014;-0,539
4,016;-0,647;4,016;-0,539
4,018;-0,650;4,018;-0,538
4,020;-0,650;4,020;-0,534
4,022;-0,650;4,022;-0,539
4,024;-0,652;4,024;-0,545
4,026;-0,656;4,026;-0,539
4,028;-0,650;4,028;-0,538
4,030;-0,650;4,030;-0,538
4,032;-0,656;4,032;-0,539
4,034;-0,645;4,034;-0,536
4,036;-0,647;4,036;-0,539
4,038;-0,643;4,038;-0,541
4,040;-0,650;4,040;-0,543
4,042;-0,654;4,042;-0,543
4,044;-0,645;4,044;-0,538
4,046;-0,648;4,046;-0,534
4,048;-0,647;4,048;-0,541
4,050;-0,647;4,050;-0,538
4,052;-0,652;4,052;-0,536
4,054;-0,652;4,054;-0,543
4,056;-0,643;4,056;-0,541
4,058;-0,648;4,058;-0,541
4,060;-0,647;4,060;-0,538
4,062;-0,643;4,062;-0,532
4,064;-0,648;4,064;-0,538
4,066;-0,648;4,066;-0,541
4,068;-0,647;4,068;-0,536
4,070;-0,650;4,070;-0,538
4,072;-0,652;4,072;-0,539
4,074;-0,648;4,074;-0,536
4,076;-0,647;4,076;-0,536
4,078;-0,643;4,078;-0,539
4,080;-0,645;4,080;-0,530
4,082;-0,652;4,082;-0,539
4,084;-0,645;4,084;-0,543
4,086;-0,648;4,086;-0,541
4,088;-0,647;4,088;-0,545
4,090;-0,647;4,090;-0,536
4,092;-0,654;4,092;-0,536
4,094;-0,648;4,094;-0,541
4,096;-0,654;4,096;-0,536
4,098;-0,650;4,098;-0,536
4,100;-0,652;4,100;-0,541
4,102;-0,654;4,102;-0,539
4,104;-0,647;4,104;-0,547
4,106;-0,643;4,106;-0,545
4,108;-0,650;4,108;-0,545
4,110;-0,645;4,110;-0,539
4,112;-0,652;4,112;-0,541
4,114;-0,645;4,114;-0,550
4,116;-0,648;4,116;-0,543
4,118;-0,647;4,118;-0,541
4,120;-0,648;4,120;-0,541
4,122;-0,645;4,122;-0,547
4,124;-0,641;4,124;-0,545
4,126;-0,650;4,126;-0,545
4,128;-0,645;4,128;-0,538
4,130;-0,650;4,130;-0,545
4,132;-0,640;4,132;-0,543
4,134;-0,643;4,134;-0,539
4,136;-0,645;4,136;-0,538
4,138;-0,645;4,138;-0,539
4,140;-0,650;4,140;-0,532
4,142;-0,645;4,142;-0,539
4,144;-0,650;4,144;-0,536
4,146;-0,650;4,146;-0,538
4,148;-0,647;4,148;-0,532
4,150;-0,648;4,150;-0,534
4,152;-0,643;4,152;-0,541
4,154;-0,641;4,154;-0,541
4,156;-0,647;4,156;-0,539
4,158;-0,647;4,158;-0,543
4,160;-0,643;4,160;-0,541
4,162;-0,645;4,162;-0,538
4,164;-0,640;4,164;-0,536
4,166;-0,648;4,166;-0,539
4,168;-0,650;4,168;-0,539
4,170;-0,648;4,170;-0,532
4,172;-0,650;4,172;-0,534
4,174;-0,652;4,174;-0,543
4,176;-0,645;4,176;-0,532
4,178;-0,647;4,178;-0,545
4,180;-0,648;4,180;-0,539
4,182;-0,652;4,182;-0,539
4,184;-0,647;4,184;-0,543
4,186;-0,647;4,186;-0,538
4,188;-0,650;4,188;-0,538
4,190;-0,652;4,190;-0,543
4,192;-0,648;4,192;-0,539
4,194;-0,650;4,194;-0,539
4,196;-0,645;4,196;-0,543
4,198;-0,641;4,198;-0,539
4,200;-0,647;4,200;-0,541
4,202;-0,652;4,202;-0,536
4,204;-0,647;4,204;-0,543
4,206;-0,648;4,206;-0,534
4,208;-0,654;4,208;-0,538
4,210;-0,648;4,210;-0,536
4,212;-0,643;4,212;-0,539
4,214;-0,648;4,214;-0,536
4,216;-0,650;4,216;-0,541
4,218;-0,650;4,218;-0,547
4,220;-0,645;4,220;-0,550
4,222;-0,648;4,222;-0,541
4,224;-0,647;4,224;-0,543
4,226;-0,645;4,226;-0,547
4,228;-0,643;4,228;-0,539
4,230;-0,654;4,230;-0,543
4,232;-0,652;4,232;-0,539
4,234;-0,648;4,234;-0,545
4,236;-0,652;4,236;-0,545
4,238;-0,645;4,238;-0,536
4,240;-0,645;4,240;-0,532
4,242;-0,647;4,242;-0,538
4,244;-0,645;4,244;-0,539
4,246;-0,645;4,246;-0,538
4,248;-0,643;4,248;-0,543
4,250;-0,652;4,250;-0,543
4,252;-0,647;4,252;-0,545
4,254;-0,647;4,254;-0,543
4,256;-0,645;4,256;-0,547
4,258;-0,645;4,258;-0,543
4,260;-0,645;4,260;-0,534
4,262;-0,645;4,262;-0,539
4,264;-0,643;4,264;-0,529
4,266;-0,645;4,266;-0,543
4,268;-0,647;4,268;-0,538
4,270;-0,648;4,270;-0,538
4,272;-0,648;4,272;-0,538
4,274;-0,645;4,274;-0,530
4,276;-0,652;4,276;-0,539
4,278;-0,645;4,278;-0,536
4,280;-0,643;4,280;-0,529
4,282;-0,648;4,282;-0,536
4,284;-0,648;4,284;-0,529
4,286;-0,650;4,286;-0,539
4,288;-0,647;4,288;-0,536
4,290;-0,650;4,290;-0,543
4,292;-0,648;4,292;-0,538
4,294;-0,641;4,294;-0,543
4,296;-0,652;4,296;-0,539
4,298;-0,652;4,298;-0,536
4,300;-0,647;4,300;-0,538
4,302;-0,650;4,302;-0,539
4,304;-0,652;4,304;-0,534
4,306;-0,648;4,306;-0,534
4,308;-0,645;4,308;-0,536
4,310;-0,645;4,310;-0,538
4,312;-0,645;4,312;-0,538
4,314;-0,643;4,314;-0,532
4,316;-0,652;4,316;-0,532
4,318;-0,650;4,318;-0,538
4,320;-0,645;4,320;-0,538
4,322;-0,654;4,322;-0,532
4,324;-0,650;4,324;-0,547
4,326;-0,648;4,326;-0,545
4,328;-0,656;4,328;-0,543
4,330;-0,654;4,330;-0,541
4,332;-0,647;4,332;-0,541
4,334;-0,652;4,334;-0,532
4,336;-0,650;4,336;-0,536
4,338;-0,647;4,338;-0,539
4,340;-0,661;4,340;-0,534
4,342;-0,650;4,342;-0,539
4,344;-0,648;4,344;-0,536
4,346;-0,650;4,346;-0,538
4,348;-0,656;4,348;-0,538
4,350;-0,647;4,350;-0,536
4,352;-0,648;4,352;-0,536
4,354;-0,645;4,354;-0,536
4,356;-0,648;4,356;-0,538
4,358;-0,648;4,358;-0,532
4,360;-0,648;4,360;-0,547
4,362;-0,647;4,362;-0,547
4,364;-0,647;4,364;-0,547
4,366;-0,654;4,366;-0,543
4,368;-0,647;4,368;-0,538
4,370;-0,648;4,370;-0,538
4,372;-0,647;4,372;-0,539
4,374;-0,652;4,374;-0,538
4,376;-0,650;4,376;-0,548
4,378;-0,648;4,378;-0,550
4,380;-0,648;4,380;-0,532
4,382;-0,648;4,382;-0,532
4,384;-0,645;4,384;-0,536
4,386;-0,645;4,386;-0,543
4,388;-0,645;4,388;-0,539
4,390;-0,645;4,390;-0,539
4,392;-0,647;4,392;-0,538
4,394;-0,645;4,394;-0,543
4,396;-0,647;4,396;-0,547
4,398;-0,645;4,398;-0,545
4,400;-0,647;4,400;-0,543
4,402;-0,647;4,402;-0,541
4,404;-0,648;4,404;-0,539
4,406;-0,648;4,406;-0,543
4,408;-0,650;4,408;-0,541
4,410;-0,643;4,410;-0,539
4,412;-0,647;4,412;-0,530
4,414;-0,645;4,414;-0,543
4,416;-0,648;4,416;-0,534
4,418;-0,648;4,418;-0,538
4,420;-0,652;4,420;-0,530
4,422;-0,645;4,422;-0,538
4,424;-0,640;4,424;-0,545
4,426;-0,647;4,426;-0,539
4,428;-0,652;4,428;-0,541
4,430;-0,645;4,430;-0,539
4,432;-0,647;4,432;-0,536
4,434;-0,656;4,434;-0,538
4,436;-0,643;4,436;-0,539
4,438;-0,648;4,438;-0,539
4,440;-0,645;4,440;-0,527
4,442;-0,648;4,442;-0,534
4,444;-0,650;4,444;-0,532
4,446;-0,648;4,446;-0,536
4,448;-0,645;4,448;-0,538
4,450;-0,652;4,450;-0,536
4,452;-0,648;4,452;-0,545
4,454;-0,656;4,454;-0,538
4,456;-0,648;4,456;-0,538
4,458;-0,652;4,458;-0,543
4,460;-0,650;4,460;-0,538
4,462;-0,654;4,462;-0,541
4,464;-0,648;4,464;-0,539
4,466;-0,652;4,466;-0,538
4,468;-0,650;4,468;-0,534
4,470;-0,648;4,470;-0,534
4,472;-0,652;4,472;-0,541
4,474;-0,650;4,474;-0,541
4,476;-0,650;4,476;-0,538
4,478;-0,647;4,478;-0,539
4,480;-0,650;4,480;-0,545
4,482;-0,640;4,482;-0,548
4,484;-0,648;4,484;-0,543
4,486;-0,647;4,486;-0,539
4,488;-0,641;4,488;-0,547
4,490;-0,647;4,490;-0,543
4,492;-0,648;4,492;-0,543
4,494;-0,650;4,494;-0,536
4,496;-0,643;4,496;-0,539
4,498;-0,650;4,498;-0,543
4,500;-0,647;4,500;-0,543
4,502;-0,645;4,502;-0,547
4,504;-0,645;4,504;-0,539
4,506;-0,645;4,506;-0,543
4,508;-0,641;4,508;-0,548
4,510;-0,643;4,510;-0,545
4,512;-0,647;4,512;-0,547
4,514;-0,648;4,514;-0,545
4,516;-0,645;4,516;-0,543
4,518;-0,647;4,518;-0,541
4,520;-0,648;4,520;-0,543
4,522;-0,648;4,522;-0,539
4,524;-0,641;4,524;-0,539
4,526;-0,648;4,526;-0,538
4,528;-0,645;4,528;-0,534
4,530;-0,648;4,530;-0,538
4,532;-0,647;4,532;-0,543
4,534;-0,648;4,534;-0,541
4,536;-0,648;4,536;-0,539
4,538;-0,650;4,538;-0,543
4,540;-0,647;4,540;-0,543
4,542;-0,643;4,542;-0,545
4,544;-0,648;4,544;-0,539
4,546;-0,648;4,546;-0,538
4,548;-0,648;4,548;-0,545
4,550;-0,648;4,550;-0,539
4,552;-0,648;4,552;-0,538
4,554;-0,656;4,554;-0,545
4,556;-0,652;4,556;-0,541
4,558;-0,645;4,558;-0,539
4,560;-0,648;4,560;-0,541
4,562;-0,643;4,562;-0,534
4,564;-0,652;4,564;-0,541
4,566;-0,648;4,566;-0,536
4,568;-0,652;4,568;-0,543
4,570;-0,648;4,570;-0,541
4,572;-0,648;4,572;-0,541
4,574;-0,648;4,574;-0,539
4,576;-0,645;4,576;-0,545
4,578;-0,647;4,578;-0,547
4,580;-0,650;4,580;-0,545
4,582;-0,648;4,582;-0,547
4,584;-0,650;4,584;-0,543
4,586;-0,652;4,586;-0,545
4,588;-0,648;4,588;-0,541
4,590;-0,645;4,590;-0,538
4,592;-0,645;4,592;-0,543
4,594;-0,650;4,594;-0,543
4,596;-0,650;4,596;-0,543
4,598;-0,647;4,598;-0,543
4,600;-0,656;4,600;-0,543
4,602;-0,648;4,602;-0,536
4,604;-0,652;4,604;-0,538
