"Tiempo (s) Serie Nº 2";"Fuerza (N) Serie Nº 2";"Tiempo (s) Serie Nº 3";"Fuerza (N) Serie Nº 3"
3,068;-0,663;3,068;-0,507
3,070;-0,668;3,070;-0,511
3,072;-0,666;3,072;-0,513
3,074;-0,663;3,074;-0,507
3,076;-0,661;3,076;-0,509
3,078;-0,663;3,078;-0,511
3,080;-0,661;3,080;-0,514
3,082;-0,663;3,082;-0,513
3,084;-0,665;3,084;-0,516
3,086;-0,661;3,086;-0,505
3,088;-0,661;3,088;-0,507
3,090;-0,661;3,090;-0,514
3,092;-0,670;3,092;-0,511
3,094;-0,668;3,094;-0,513
3,096;-0,674;3,096;-0,513
3,098;-0,668;3,098;-0,511
3,100;-0,668;3,100;-0,505
3,102;-0,659;3,102;-0,507
3,104;-0,661;3,104;-0,513
3,106;-0,659;3,106;-0,513
3,108;-0,663;3,108;-0,507
3,110;-0,663;3,110;-0,513
3,112;-0,666;3,112;-0,514
3,114;-0,659;3,114;-0,514
3,116;-0,659;3,116;-0,513
3,118;-0,657;3,118;-0,509
3,120;-0,670;3,120;-0,511
3,122;-0,659;3,122;-0,514
3,124;-0,661;3,124;-0,518
3,126;-0,659;3,126;-0,518
3,128;-0,665;3,128;-0,507
3,130;-0,666;3,130;-0,511
3,132;-0,668;3,132;-0,511
3,134;-0,666;3,134;-0,516
3,136;-0,666;3,136;-0,514
3,138;-0,665;3,138;-0,518
3,140;-0,670;3,140;-0,513
3,142;-0,666;3,142;-0,523
3,144;-0,661;3,144;-0,514
3,146;-0,656;3,146;-0,518
3,148;-0,656;3,148;-0,509
3,150;-0,654;3,150;-0,518
3,152;-0,656;3,152;-0,518
3,154;-0,666;3,154;-0,520
3,156;-0,661;3,156;-0,513
3,158;-0,663;3,158;-0,513
3,160;-0,659;3,160;-0,518
3,162;-0,663;3,162;-0,513
3,164;-0,665;3,164;-0,521
3,166;-0,665;3,166;-0,521
3,168;-0,668;3,168;-0,513
3,170;-0,666;3,170;-0,520
3,172;-0,659;3,172;-0,514
3,174;-0,668;3,174;-0,516
3,176;-0,663;3,176;-0,516
3,178;-0,663;3,178;-0,514
3,180;-0,656;3,180;-0,520
3,182;-0,656;3,182;-0,514
3,184;-0,659;3,184;-0,513
3,186;-0,659;3,186;-0,511
3,188;-0,656;3,188;-0,511
3,190;-0,661;3,190;-0,509
3,192;-0,661;3,192;-0,514
3,194;-0,661;3,194;-0,509
3,196;-0,663;3,196;-0,514
3,198;-0,670;3,198;-0,513
3,200;-0,666;3,200;-0,507
3,202;-0,670;3,202;-0,516
3,204;-0,668;3,204;-0,513
3,206;-0,661;3,206;-0,513
3,208;-0,666;3,208;-0,505
3,210;-0,663;3,210;-0,509
3,212;-0,666;3,212;-0,520
3,214;-0,661;3,214;-0,511
3,216;-0,665;3,216;-0,514
3,218;-0,661;3,218;-0,514
3,220;-0,657;3,220;-0,514
3,222;-0,663;3,222;-0,514
3,224;-0,661;3,224;-0,518
3,226;-0,663;3,226;-0,511
3,228;-0,657;3,228;-0,511
3,230;-0,665;3,230;-0,511
3,232;-0,663;3,232;-0,516
3,234;-0,663;3,234;-0,518
3,236;-0,672;3,236;-0,516
3,238;-0,668;3,238;-0,521
3,240;-0,668;3,240;-0,511
3,242;-0,663;3,242;-0,516
3,244;-0,663;3,244;-0,516
3,246;-0,665;3,246;-0,521
3,248;-0,659;3,248;-0,511
3,250;-0,654;3,250;-0,514
3,252;-0,661;3,252;-0,516
3,254;-0,661;3,254;-0,525
3,256;-0,661;3,256;-0,518
3,258;-0,665;3,258;-0,509
3,260;-0,661;3,260;-0,511
3,262;-0,663;3,262;-0,511
3,264;-0,666;3,264;-0,511
3,266;-0,665;3,266;-0,509
3,268;-0,674;3,268;-0,511
3,270;-0,666;3,270;-0,511
3,272;-0,670;3,272;-0,513
3,274;-0,663;3,274;-0,514
3,276;-0,675;3,276;-0,513
3,278;-0,670;3,278;-0,507
3,280;-0,665;3,280;-0,518
3,282;-0,668;3,282;-0,511
3,284;-0,668;3,284;-0,511
3,286;-0,665;3,286;-0,518
3,288;-0,656;3,288;-0,513
3,290;-0,661;3,290;-0,516
3,292;-0,661;3,292;-0,516
3,294;-0,665;3,294;-0,511
3,296;-0,665;3,296;-0,516
3,298;-0,663;3,298;-0,520
3,300;-0,666;3,300;-0,516
3,302;-0,659;3,302;-0,514
3,304;-0,661;3,304;-0,516
3,306;-0,666;3,306;-0,516
3,308;-0,665;3,308;-0,513
3,310;-0,665;3,310;-0,511
3,312;-0,666;3,312;-0,511
3,314;-0,657;3,314;-0,513
3,316;-0,661;3,316;-0,520
3,318;-0,659;3,318;-0,511
3,320;-0,657;3,320;-0,509
3,322;-0,661;3,322;-0,511
3,324;-0,663;3,324;-0,511
3,326;-0,657;3,326;-0,507
3,328;-0,657;3,328;-0,518
3,330;-0,665;3,330;-0,509
3,332;-0,659;3,332;-0,511
3,334;-0,663;3,334;-0,511
3,336;-0,663;3,336;-0,511
3,338;-0,663;3,338;-0,518
3,340;-0,661;3,340;-0,509
3,342;-0,666;3,342;-0,520
3,344;-0,661;3,344;-0,511
3,346;-0,663;3,346;-0,518
3,348;-0,665;3,348;-0,523
3,350;-0,665;3,350;-0,518
3,352;-0,659;3,352;-0,514
3,354;-0,661;3,354;-0,511
3,356;-0,659;3,356;-0,513
3,358;-0,661;3,358;-0,513
3,360;-0,661;3,360;-0,511
3,362;-0,665;3,362;-0,511
3,364;-0,661;3,364;-0,509
3,366;-0,659;3,366;-0,511
3,368;-0,663;3,368;-0,518
3,370;-0,663;3,370;-0,509
3,372;-0,663;3,372;-0,507
3,374;-0,663;3,374;-0,504
3,376;-0,668;3,376;-0,513
3,378;-0,663;3,378;-0,509
3,380;-0,659;3,380;-0,509
3,382;-0,665;3,382;-0,509
3,384;-0,668;3,384;-0,509
3,386;-0,665;3,386;-0,511
3,388;-0,666;3,388;-0,514
3,390;-0,666;3,390;-0,513
3,392;-0,661;3,392;-0,521
3,394;-0,665;3,394;-0,518
3,396;-0,661;3,396;-0,521
3,398;-0,668;3,398;-0,514
3,400;-0,661;3,400;-0,516
3,402;-0,659;3,402;-0,516
3,404;-0,670;3,404;-0,514
3,406;-0,668;3,406;-0,521
3,408;-0,668;3,408;-0,513
3,410;-0,666;3,410;-0,516
3,412;-0,668;3,412;-0,518
3,414;-0,665;3,414;-0,514
3,416;-0,668;3,416;-0,511
3,418;-0,661;3,418;-0,511
3,420;-0,659;3,420;-0,511
3,422;-0,663;3,422;-0,514
3,424;-0,661;3,424;-0,516
3,426;-0,663;3,426;-0,514
3,428;-0,657;3,428;-0,511
3,430;-0,657;3,430;-0,514
3,432;-0,663;3,432;-0,516
3,434;-0,668;3,434;-0,513
3,436;-0,661;3,436;-0,511
3,438;-0,666;3,438;-0,516
3,440;-0,661;3,440;-0,516
3,442;-0,657;3,442;-0,518
3,444;-0,663;3,444;-0,516
3,446;-0,657;3,446;-0,516
3,448;-0,659;3,448;-0,520
3,450;-0,663;3,450;-0,518
3,452;-0,665;3,452;-0,514
3,454;-0,661;3,454;-0,509
3,456;-0,672;3,456;-0,507
3,458;-0,666;3,458;-0,509
3,460;-0,659;3,460;-0,513
3,462;-0,661;3,462;-0,509
3,464;-0,665;3,464;-0,514
3,466;-0,665;3,466;-0,511
3,468;-0,659;3,468;-0,513
3,470;-0,661;3,470;-0,505
3,472;-0,666;3,472;-0,511
3,474;-0,670;3,474;-0,513
3,476;-0,672;3,476;-0,511
3,478;-0,666;3,478;-0,509
3,480;-0,663;3,480;-0,511
3,482;-0,668;3,482;-0,516
3,484;-0,668;3,484;-0,509
3,486;-0,666;3,486;-0,513
3,488;-0,666;3,488;-0,509
3,490;-0,661;3,490;-0,513
3,492;-0,665;3,492;-0,507
3,494;-0,666;3,494;-0,507
3,496;-0,665;3,496;-0,507
3,498;-0,665;3,498;-0,507
3,500;-0,661;3,500;-0,511
3,502;-0,661;3,502;-0,513
3,504;-0,661;3,504;-0,511
3,506;-0,666;3,506;-0,518
3,508;-0,663;3,508;-0,516
3,510;-0,663;3,510;-0,520
3,512;-0,666;3,512;-0,527
3,514;-0,668;3,514;-0,513
3,516;-0,677;3,516;-0,514
3,518;-0,668;3,518;-0,509
3,520;-0,666;3,520;-0,513
3,522;-0,663;3,522;-0,505
3,524;-0,663;3,524;-0,511
3,526;-0,668;3,526;-0,505
3,528;-0,663;3,528;-0,514
3,530;-0,666;3,530;-0,505
3,532;-0,659;3,532;-0,507
3,534;-0,663;3,534;-0,514
3,536;-0,666;3,536;-0,511
3,538;-0,665;3,538;-0,520
3,540;-0,668;3,540;-0,511
3,542;-0,670;3,542;-0,514
3,544;-0,670;3,544;-0,511
3,546;-0,657;3,546;-0,509
3,548;-0,663;3,548;-0,511
3,550;-0,666;3,550;-0,505
3,552;-0,672;3,552;-0,518
3,554;-0,668;3,554;-0,518
3,556;-0,666;3,556;-0,514
3,558;-0,672;3,558;-0,520
3,560;-0,670;3,560;-0,518
3,562;-0,670;3,562;-0,513
3,564;-0,661;3,564;-0,514
3,566;-0,665;3,566;-0,505
3,568;-0,661;3,568;-0,514
3,570;-0,666;3,570;-0,513
3,572;-0,657;3,572;-0,511
3,574;-0,665;3,574;-0,520
3,576;-0,663;3,576;-0,516
3,578;-0,663;3,578;-0,509
3,580;-0,668;3,580;-0,516
3,582;-0,666;3,582;-0,514
3,584;-0,659;3,584;-0,514
3,586;-0,665;3,586;-0,507
3,588;-0,666;3,588;-0,514
3,590;-0,666;3,590;-0,511
3,592;-0,659;3,592;-0,513
3,594;-0,665;3,594;-0,513
3,596;-0,668;3,596;-0,511
3,598;-0,668;3,598;-0,509
3,600;-0,663;3,600;-0,518
3,602;-0,663;3,602;-0,509
3,604;-0,663;3,604;-0,509
3,606;-0,666;3,606;-0,518
3,608;-0,659;3,608;-0,514
3,610;-0,661;3,610;-0,518
3,612;-0,665;3,612;-0,511
3,614;-0,668;3,614;-0,509
3,616;-0,666;3,616;-0,513
3,618;-0,663;3,618;-0,513
3,620;-0,666;3,620;-0,513
3,622;-0,661;3,622;-0,514
3,624;-0,665;3,624;-0,509
3,626;-0,670;3,626;-0,511
3,628;-0,668;3,628;-0,507
3,630;-0,659;3,630;-0,513
3,632;-0,665;3,632;-0,509
3,634;-0,659;3,634;-0,507
3,636;-0,661;3,636;-0,518
3,638;-0,668;3,638;-0,520
3,640;-0,663;3,640;-0,518
3,642;-0,663;3,642;-0,513
3,644;-0,659;3,644;-0,514
3,646;-0,665;3,646;-0,520
3,648;-0,668;3,648;-0,518
3,650;-0,665;3,650;-0,511
3,652;-0,659;3,652;-0,516
3,654;-0,663;3,654;-0,513
3,656;-0,663;3,656;-0,509
3,658;-0,666;3,658;-0,523
3,660;-0,668;3,660;-0,514
3,662;-0,666;3,662;-0,513
3,664;-0,663;3,664;-0,511
3,666;-0,661;3,666;-0,505
3,668;-0,665;3,668;-0,513
3,670;-0,661;3,670;-0,518
3,672;-0,668;3,672;-0,520
3,674;-0,670;3,674;-0,509
3,676;-0,659;3,676;-0,518
3,678;-0,665;3,678;-0,516
3,680;-0,659;3,680;-0,518
3,682;-0,666;3,682;-0,514
3,684;-0,672;3,684;-0,523
3,686;-0,663;3,686;-0,516
3,688;-0,663;3,688;-0,516
3,690;-0,665;3,690;-0,521
3,692;-0,661;3,692;-0,516
3,694;-0,659;3,694;-0,513
3,696;-0,661;3,696;-0,523
3,698;-0,666;3,698;-0,513
3,700;-0,661;3,700;-0,514
3,702;-0,661;3,702;-0,514
3,704;-0,663;3,704;-0,518
3,706;-0,656;3,706;-0,514
3,708;-0,661;3,708;-0,516
3,710;-0,665;3,710;-0,516
3,712;-0,663;3,712;-0,513
3,714;-0,663;3,714;-0,514
3,716;-0,663;3,716;-0,509
3,718;-0,659;3,718;-0,509
3,720;-0,663;3,720;-0,509
3,722;-0,663;3,722;-0,507
3,724;-0,665;3,724;-0,509
3,726;-0,661;3,726;-0,511
3,728;-0,663;3,728;-0,516
3,730;-0,666;3,730;-0,507
3,732;-0,668;3,732;-0,507
3,734;-0,665;3,734;-0,511
3,736;-0,661;3,736;-0,516
3,738;-0,672;3,738;-0,513
3,740;-0,659;3,740;-0,513
3,742;-0,661;3,742;-0,521
3,744;-0,657;3,744;-0,518
3,746;-0,663;3,746;-0,514
3,748;-0,668;3,748;-0,514
3,750;-0,665;3,750;-0,509
3,752;-0,657;3,752;-0,518
3,754;-0,666;3,754;-0,520
3,756;-0,666;3,756;-0,514
3,758;-0,666;3,758;-0,511
3,760;-0,665;3,760;-0,509
3,762;-0,665;3,762;-0,511
3,764;-0,661;3,764;-0,509
3,766;-0,659;3,766;-0,514
3,768;-0,665;3,768;-0,511
3,770;-0,659;3,770;-0,514
3,772;-0,663;3,772;-0,513
3,774;-0,663;3,774;-0,516
3,776;-0,672;3,776;-0,511
3,778;-0,670;3,778;-0,516
3,780;-0,666;3,780;-0,514
3,782;-0,656;3,782;-0,514
3,784;-0,668;3,784;-0,518
3,786;-0,661;3,786;-0,516
3,788;-0,675;3,788;-0,514
3,790;-0,663;3,790;-0,511
3,792;-0,666;3,792;-0,514
3,794;-0,666;3,794;-0,509
3,796;-0,670;3,796;-0,509
3,798;-0,670;3,798;-0,511
3,800;-0,666;3,800;-0,509
3,802;-0,666;3,802;-0,520
3,804;-0,666;3,804;-0,513
3,806;-0,666;3,806;-0,513
3,808;-0,663;3,808;-0,518
3,810;-0,663;3,810;-0,518
3,812;-0,665;3,812;-0,507
3,814;-0,665;3,814;-0,513
3,816;-0,666;3,816;-0,518
3,818;-0,665;3,818;-0,507
3,820;-0,668;3,820;-0,507
3,822;-0,661;3,822;-0,511
3,824;-0,672;3,824;-0,511
3,826;-0,665;3,826;-0,518
3,828;-0,666;3,828;-0,511
3,830;-0,663;3,830;-0,514
3,832;-0,665;3,832;-0,513
3,834;-0,665;3,834;-0,516
3,836;-0,665;3,836;-0,514
3,838;-0,659;3,838;-0,509
3,840;-0,657;3,840;-0,516
3,842;-0,659;3,842;-0,518
3,844;-0,657;3,844;-0,507
3,846;-0,661;3,846;-0,511
3,848;-0,661;3,848;-0,523
3,850;-0,663;3,850;-0,511
3,852;-0,661;3,852;-0,521
3,854;-0,670;3,854;-0,518
3,856;-0,668;3,856;-0,513
3,858;-0,665;3,858;-0,513
3,860;-0,661;3,860;-0,513
3,862;-0,665;3,862;-0,505
3,864;-0,665;3,864;-0,509
3,866;-0,657;3,866;-0,507
3,868;-0,663;3,868;-0,513
3,870;-0,663;3,870;-0,514
3,872;-0,668;3,872;-0,513
3,874;-0,670;3,874;-0,509
3,876;-0,663;3,876;-0,511
3,878;-0,665;3,878;-0,505
3,880;-0,665;3,880;-0,509
3,882;-0,661;3,882;-0,505
3,884;-0,659;3,884;-0,511
3,886;-0,657;3,886;-0,511
3,888;-0,668;3,888;-0,511
3,890;-0,663;3,890;-0,509
3,892;-0,666;3,892;-0,511
3,894;-0,663;3,894;-0,511
3,896;-0,668;3,896;-0,507
3,898;-0,665;3,898;-0,507
3,900;-0,668;3,900;-0,509
3,902;-0,670;3,902;-0,518
3,904;-0,672;3,904;-0,511
3,906;-0,670;3,906;-0,513
3,908;-0,666;3,908;-0,511
3,910;-0,663;3,910;-0,513
3,912;-0,665;3,912;-0,514
3,914;-0,666;3,914;-0,518
3,916;-0,665;3,916;-0,511
3,918;-0,659;3,918;-0,509
3,920;-0,666;3,920;-0,511
3,922;-0,665;3,922;-0,514
3,924;-0,666;3,924;-0,505
3,926;-0,663;3,926;-0,514
3,928;-0,670;3,928;-0,509
3,930;-0,659;3,930;-0,513
3,932;-0,670;3,932;-0,502
3,934;-0,668;3,934;-0,507
3,936;-0,668;3,936;-0,518
3,938;-0,674;3,938;-0,509
3,940;-0,663;3,940;-0,505
3,942;-0,665;3,942;-0,516
3,944;-0,665;3,944;-0,514
3,946;-0,661;3,946;-0,509
3,948;-0,659;3,948;-0,520
3,950;-0,666;3,950;-0,516
3,952;-0,665;3,952;-0,511
3,954;-0,668;3,954;-0,511
3,956;-0,666;3,956;-0,518
3,958;-0,661;3,958;-0,513
3,960;-0,666;3,960;-0,513
3,962;-0,661;3,962;-0,511
3,964;-0,665;3,964;-0,514
3,966;-0,670;3,966;-0,509
3,968;-0,663;3,968;-0,511
3,970;-0,668;3,970;-0,514
3,972;-0,670;3,972;-0,513
3,974;-0,663;3,974;-0,509
3,976;-0,665;3,976;-0,509
3,978;-0,666;3,978;-0,507
3,980;-0,663;3,980;-0,514
3,982;-0,670;3,982;-0,511
3,984;-0,668;3,984;-0,516
3,986;-0,665;3,986;-0,509
3,988;-0,665;3,988;-0,507
3,990;-0,668;3,990;-0,505
3,992;-0,668;3,992;-0,511
3,994;-0,661;3,994;-0,507
3,996;-0,661;3,996;-0,509
3,998;-0,663;3,998;-0,509
4,000;-0,670;4,000;-0,516
4,002;-0,663;4,002;-0,513
4,004;-0,663;4,004;-0,511
4,006;-0,666;4,006;-0,509
4,008;-0,665;4,008;-0,513
4,010;-0,659;4,010;-0,514
4,012;-0,666;4,012;-0,514
4,014;-0,665;4,014;-0,514
4,016;-0,661;4,016;-0,505
4,018;-0,665;4,018;-0,514
4,020;-0,661;4,020;-0,514
4,022;-0,661;4,022;-0,513
4,024;-0,663;4,024;-0,509
4,026;-0,663;4,026;-0,513
4,028;-0,663;4,028;-0,513
4,030;-0,663;4,030;-0,504
4,032;-0,665;4,032;-0,509
4,034;-0,663;4,034;-0,511
4,036;-0,661;4,036;-0,516
4,038;-0,666;4,038;-0,509
4,040;-0,663;4,040;-0,507
4,042;-0,665;4,042;-0,507
4,044;-0,666;4,044;-0,509
4,046;-0,665;4,046;-0,513
4,048;-0,670;4,048;-0,514
4,050;-0,665;4,050;-0,513
4,052;-0,665;4,052;-0,516
4,054;-0,668;4,054;-0,513
4,056;-0,665;4,056;-0,509
4,058;-0,666;4,058;-0,518
4,060;-0,668;4,060;-0,514
4,062;-0,670;4,062;-0,513
4,064;-0,663;4,064;-0,509
4,066;-0,665;4,066;-0,511
4,068;-0,661;4,068;-0,516
4,070;-0,666;4,070;-0,518
4,072;-0,666;4,072;-0,514
4,074;-0,665;4,074;-0,516
4,076;-0,668;4,076;-0,511
4,078;-0,670;4,078;-0,513
4,080;-0,668;4,080;-0,514
4,082;-0,668;4,082;-0,514
4,084;-0,663;4,084;-0,511
4,086;-0,666;4,086;-0,511
4,088;-0,663;4,088;-0,511
4,090;-0,670;4,090;-0,513
4,092;-0,663;4,092;-0,518
4,094;-0,668;4,094;-0,511
4,096;-0,661;4,096;-0,513
4,098;-0,666;4,098;-0,513
4,100;-0,672;4,100;-0,511
4,102;-0,665;4,102;-0,509
4,104;-0,663;4,104;-0,514
4,106;-0,663;4,106;-0,513
4,108;-0,665;4,108;-0,514
4,110;-0,661;4,110;-0,513
4,112;-0,668;4,112;-0,516
4,114;-0,666;4,114;-0,514
4,116;-0,666;4,116;-0,514
4,118;-0,666;4,118;-0,516
4,120;-0,661;4,120;-0,507
4,122;-0,659;4,122;-0,514
4,124;-0,663;4,124;-0,516
4,126;-0,663;4,126;-0,511
4,128;-0,665;4,128;-0,511
4,130;-0,665;4,130;-0,513
4,132;-0,665;4,132;-0,507
4,134;-0,672;4,134;-0,500
4,136;-0,663;4,136;-0,516
4,138;-0,665;4,138;-0,513
4,140;-0,657;4,140;-0,516
4,142;-0,661;4,142;-0,511
4,144;-0,668;4,144;-0,516
4,146;-0,672;4,146;-0,511
4,148;-0,665;4,148;-0,520
4,150;-0,663;4,150;-0,516
4,152;-0,666;4,152;-0,513
4,154;-0,663;4,154;-0,507
4,156;-0,661;4,156;-0,513
4,158;-0,666;4,158;-0,513
4,160;-0,666;4,160;-0,509
4,162;-0,665;4,162;-0,509
4,164;-0,666;4,164;-0,518
4,166;-0,665;4,166;-0,514
4,168;-0,674;4,168;-0,513
4,170;-0,666;4,170;-0,507
4,172;-0,663;4,172;-0,507
4,174;-0,663;4,174;-0,513
4,176;-0,666;4,176;-0,507
4,178;-0,668;4,178;-0,504
4,180;-0,665;4,180;-0,505
4,182;-0,663;4,182;-0,518
4,184;-0,665;4,184;-0,511
4,186;-0,659;4,186;-0,505
4,188;-0,665;4,188;-0,511
4,190;-0,666;4,190;-0,509
4,192;-0,661;4,192;-0,511
4,194;-0,665;4,194;-0,509
4,196;-0,665;4,196;-0,511
4,198;-0,668;4,198;-0,514
4,200;-0,672;4,200;-0,518
4,202;-0,672;4,202;-0,509
4,204;-0,663;4,204;-0,518
4,206;-0,672;4,206;-0,511
4,208;-0,666;4,208;-0,516
4,210;-0,670;4,210;-0,516
4,212;-0,670;4,212;-0,514
4,214;-0,665;4,214;-0,520
4,216;-0,661;4,216;-0,518
4,218;-0,663;4,218;-0,516
4,220;-0,666;4,220;-0,520
4,222;-0,668;4,222;-0,511
4,224;-0,668;4,224;-0,507
4,226;-0,668;4,226;-0,516
4,228;-0,663;4,228;-0,513
4,230;-0,661;4,230;-0,514
4,232;-0,670;4,232;-0,514
4,234;-0,668;4,234;-0,513
4,236;-0,663;4,236;-0,525
4,238;-0,663;4,238;-0,521
4,240;-0,663;4,240;-0,511
4,242;-0,663;4,242;-0,507
4,244;-0,661;4,244;-0,513
4,246;-0,657;4,246;-0,511
4,248;-0,657;4,248;-0,514
4,250;-0,665;4,250;-0,513
4,252;-0,661;4,252;-0,511
4,254;-0,661;4,254;-0,516
4,256;-0,659;4,256;-0,516
4,258;-0,661;4,258;-0,516
4,260;-0,663;4,260;-0,511
4,262;-0,666;4,262;-0,507
4,264;-0,663;4,264;-0,513
4,266;-0,656;4,266;-0,507
4,268;-0,665;4,268;-0,516
4,270;-0,663;4,270;-0,511
4,272;-0,665;4,272;-0,518
4,274;-0,666;4,274;-0,516
4,276;-0,661;4,276;-0,514
4,278;-0,659;4,278;-0,511
4,280;-0,665;4,280;-0,509
4,282;-0,663;4,282;-0,511
4,284;-0,666;4,284;-0,518
4,286;-0,668;4,286;-0,514
4,288;-0,665;4,288;-0,520
4,290;-0,668;4,290;-0,514
4,292;-0,661;4,292;-0,511
4,294;-0,663;4,294;-0,516
4,296;-0,659;4,296;-0,518
4,298;-0,665;4,298;-0,521
4,300;-0,666;4,300;-0,516
4,302;-0,670;4,302;-0,511
4,304;-0,666;4,304;-0,520
4,306;-0,668;4,306;-0,516
4,308;-0,668;4,308;-0,520
4,310;-0,670;4,310;-0,513
4,312;-0,663;4,312;-0,516
4,314;-0,665;4,314;-0,511
4,316;-0,663;4,316;-0,509
4,318;-0,663;4,318;-0,513
4,320;-0,666;4,320;-0,516
4,322;-0,663;4,322;-0,509
4,324;-0,663;4,324;-0,511
4,326;-0,663;4,326;-0,518
4,328;-0,665;4,328;-0,514
4,330;-0,666;4,330;-0,507
4,332;-0,663;4,332;-0,504
4,334;-0,668;4,334;-0,511
4,336;-0,666;4,336;-0,513
4,338;-0,666;4,338;-0,511
4,340;-0,661;4,340;-0,507
4,342;-0,663;4,342;-0,504
4,344;-0,665;4,344;-0,513
4,346;-0,668;4,346;-0,516
4,348;-0,666;4,348;-0,514
4,350;-0,665;4,350;-0,520
4,352;-0,661;4,352;-0,521
4,354;-0,670;4,354;-0,514
4,356;-0,661;4,356;-0,511
4,358;-0,665;4,358;-0,511
4,360;-0,665;4,360;-0,509
4,362;-0,659;4,362;-0,511
4,364;-0,665;4,364;-0,514
4,366;-0,659;4,366;-0,514
4,368;-0,656;4,368;-0,514
4,370;-0,659;4,370;-0,514
4,372;-0,665;4,372;-0,518
4,374;-0,670;4,374;-0,513
4,376;-0,663;4,376;-0,511
4,378;-0,657;4,378;-0,511
4,380;-0,668;4,380;-0,516
4,382;-0,665;4,382;-0,509
4,384;-0,665;4,384;-0,511
4,386;-0,665;4,386;-0,516
4,388;-0,659;4,388;-0,514
4,390;-0,657;4,390;-0,509
4,392;-0,666;4,392;-0,514
4,394;-0,661;4,394;-0,509
4,396;-0,663;4,396;-0,514
4,398;-0,668;4,398;-0,516
4,400;-0,666;4,400;-0,513
4,402;-0,665;4,402;-0,507
4,404;-0,663;4,404;-0,507
4,406;-0,665;4,406;-0,509
4,408;-0,661;4,408;-0,511
4,410;-0,661;4,410;-0,516
4,412;-0,666;4,412;-0,516
4,414;-0,663;4,414;-0,514
4,416;-0,665;4,416;-0,511
4,418;-0,668;4,418;-0,520
4,420;-0,665;4,420;-0,505
4,422;-0,663;4,422;-0,511
4,424;-0,666;4,424;-0,513
4,426;-0,666;4,426;-0,509
4,428;-0,666;4,428;-0,513
4,430;-0,666;4,430;-0,509
4,432;-0,670;4,432;-0,507
4,434;-0,666;4,434;-0,514
4,436;-0,666;4,436;-0,511
4,438;-0,668;4,438;-0,513
4,440;-0,665;4,440;-0,514
4,442;-0,663;4,442;-0,518
4,444;-0,663;4,444;-0,511
4,446;-0,659;4,446;-0,518
4,448;-0,666;4,448;-0,514
4,450;-0,665;4,450;-0,520
4,452;-0,659;4,452;-0,511
4,454;-0,666;4,454;-0,514
4,456;-0,672;4,456;-0,513
4,458;-0,665;4,458;-0,513
4,460;-0,666;4,460;-0,507
4,462;-0,666;4,462;-0,516
4,464;-0,663;4,464;-0,509
4,466;-0,665;4,466;-0,509
4,468;-0,672;4,468;-0,507
4,470;-0,665;4,470;-0,514
4,472;-0,665;4,472;-0,513
4,474;-0,661;4,474;-0,511
4,476;-0,665;4,476;-0,513
4,478;-0,663;4,478;-0,520
4,480;-0,661;4,480;-0,514
4,482;-0,657;4,482;-0,513
4,484;-0,661;4,484;-0,513
4,486;-0,666;4,486;-0,513
4,488;-0,666;4,488;-0,514
4,490;-0,661;4,490;-0,520
4,492;-0,666;4,492;-0,513
4,494;-0,674;4,494;-0,507
4,496;-0,661;4,496;-0,511
4,498;-0,659;4,498;-0,516
4,500;-0,665;4,500;-0,514
4,502;-0,666;4,502;-0,513
4,504;-0,668;4,504;-0,516
4,506;-0,663;4,506;-0,514
4,508;-0,665;4,508;-0,513
4,510;-0,663;4,510;-0,514
4,512;-0,659;4,512;-0,511
4,514;-0,670;4,514;-0,516
4,516;-0,661;4,516;-0,513
4,518;-0,663;4,518;-0,513
4,520;-0,668;4,520;-0,516
4,522;-0,668;4,522;-0,516
4,524;-0,663;4,524;-0,520
4,526;-0,665;4,526;-0,511
4,528;-0,668;4,528;-0,514
4,530;-0,668;4,530;-0,514
4,532;-0,665;4,532;-0,520
4,534;-0,666;4,534;-0,507
4,536;-0,666;4,536;-0,509
4,538;-0,661;4,538;-0,511
4,540;-0,668;4,540;-0,511
4,542;-0,665;4,542;-0,516
4,544;-0,666;4,544;-0,511
4,546;-0,665;4,546;-0,511
4,548;-0,665;4,548;-0,514
4,550;-0,665;4,550;-0,516
4,552;-0,661;4,552;-0,509
4,554;-0,657;4,554;-0,507
4,556;-0,661;4,556;-0,514
4,558;-0,668;4,558;-0,518
4,560;-0,663;4,560;-0,518
4,562;-0,661;4,562;-0,505
4,564;-0,666;4,564;-0,514
4,566;-0,666;4,566;-0,511
4,568;-0,665;4,568;-0,516
4,570;-0,670;4,570;-0,516
4,572;-0,672;4,572;-0,514
4,574;-0,668;4,574;-0,513
4,576;-0,666;4,576;-0,507
4,578;-0,661;4,578;-0,513
4,580;-0,665;4,580;-0,518
4,582;-0,663;4,582;-0,514
4,584;-0,670;4,584;-0,514
4,586;-0,674;4,586;-0,511
4,588;-0,665;4,588;-0,514
4,590;-0,679;4,590;-0,516
4,592;-0,668;4,592;-0,505
4,594;-0,674;4,594;-0,513
4,596;-0,668;4,596;-0,516
4,598;-0,666;4,598;-0,511
4,600;-0,666;4,600;-0,514
4,602;-0,663;4,602;-0,511
4,604;-0,663;4,604;-0,518
4,606;-0,668;4,606;-0,513
4,608;-0,663;4,608;-0,511
4,610;-0,661;4,610;-0,516
4,612;-0,661;4,612;-0,511
