"Tiempo (s) Serie Nº 1";"Fuerza (N) Serie Nº 1";"Tiempo (s) Serie Nº 2";"Fuerza (N) Serie Nº 2"
3,068;-0,632;3,068;-0,579
3,070;-0,622;3,070;-0,581
3,072;-0,636;3,072;-0,588
3,074;-0,629;3,074;-0,584
3,076;-0,643;3,076;-0,586
3,078;-0,641;3,078;-0,584
3,080;-0,638;3,080;-0,588
3,082;-0,645;3,082;-0,584
3,084;-0,645;3,084;-0,584
3,086;-0,636;3,086;-0,582
3,088;-0,641;3,088;-0,584
3,090;-0,641;3,090;-0,579
3,092;-0,641;3,092;-0,577
3,094;-0,632;3,094;-0,575
3,096;-0,632;3,096;-0,572
3,098;-0,625;3,098;-0,564
3,100;-0,627;3,100;-0,570
3,102;-0,629;3,102;-0,566
3,104;-0,636;3,104;-0,572
3,106;-0,640;3,106;-0,566
3,108;-0,647;3,108;-0,573
3,110;-0,643;3,110;-0,572
3,112;-0,648;3,112;-0,579
3,114;-0,643;3,114;-0,582
3,116;-0,654;3,116;-0,573
3,118;-0,648;3,118;-0,575
3,120;-0,648;3,120;-0,575
3,122;-0,647;3,122;-0,573
3,124;-0,647;3,124;-0,575
3,126;-0,641;3,126;-0,577
3,128;-0,641;3,128;-0,575
3,130;-0,636;3,130;-0,572
3,132;-0,636;3,132;-0,566
3,134;-0,636;3,134;-0,566
3,136;-0,638;3,136;-0,566
3,138;-0,629;3,138;-0,559
3,140;-0,629;3,140;-0,563
3,142;-0,638;3,142;-0,575
3,144;-0,643;3,144;-0,573
3,146;-0,645;3,146;-0,588
3,148;-0,634;3,148;-0,579
3,150;-0,636;3,150;-0,589
3,152;-0,636;3,152;-0,589
3,154;-0,631;3,154;-0,582
3,156;-0,641;3,156;-0,588
3,158;-0,638;3,158;-0,586
3,160;-0,634;3,160;-0,586
3,162;-0,627;3,162;-0,584
3,164;-0,631;3,164;-0,577
3,166;-0,625;3,166;-0,573
3,168;-0,638;3,168;-0,572
3,170;-0,632;3,170;-0,570
3,172;-0,634;3,172;-0,573
3,174;-0,634;3,174;-0,581
3,176;-0,638;3,176;-0,577
3,178;-0,638;3,178;-0,570
3,180;-0,640;3,180;-0,577
3,182;-0,632;3,182;-0,579
3,184;-0,625;3,184;-0,588
3,186;-0,636;3,186;-0,579
3,188;-0,631;3,188;-0,581
3,190;-0,632;3,190;-0,586
3,192;-0,632;3,192;-0,581
3,194;-0,625;3,194;-0,591
3,196;-0,629;3,196;-0,581
3,198;-0,629;3,198;-0,582
3,200;-0,638;3,200;-0,575
3,202;-0,627;3,202;-0,573
3,204;-0,627;3,204;-0,570
3,206;-0,631;3,206;-0,581
3,208;-0,638;3,208;-0,577
3,210;-0,638;3,210;-0,573
3,212;-0,643;3,212;-0,582
3,214;-0,632;3,214;-0,582
3,216;-0,632;3,216;-0,581
3,218;-0,632;3,218;-0,582
3,220;-0,631;3,220;-0,586
3,222;-0,640;3,222;-0,582
3,224;-0,643;3,224;-0,582
3,226;-0,636;3,226;-0,584
3,228;-0,638;3,228;-0,579
3,230;-0,640;3,230;-0,581
3,232;-0,634;3,232;-0,579
3,234;-0,638;3,234;-0,575
3,236;-0,640;3,236;-0,577
3,238;-0,638;3,238;-0,579
3,240;-0,645;3,240;-0,572
3,242;-0,643;3,242;-0,575
3,244;-0,641;3,244;-0,570
3,246;-0,640;3,246;-0,577
3,248;-0,645;3,248;-0,572
3,250;-0,640;3,250;-0,568
3,252;-0,638;3,252;-0,573
3,254;-0,634;3,254;-0,572
3,256;-0,629;3,256;-0,572
3,258;-0,638;3,258;-0,566
3,260;-0,632;3,260;-0,568
3,262;-0,631;3,262;-0,568
3,264;-0,641;3,264;-0,575
3,266;-0,640;3,266;-0,570
3,268;-0,632;3,268;-0,581
3,270;-0,641;3,270;-0,568
3,272;-0,634;3,272;-0,572
3,274;-0,638;3,274;-0,579
3,276;-0,631;3,276;-0,577
3,278;-0,632;3,278;-0,570
3,280;-0,643;3,280;-0,573
3,282;-0,636;3,282;-0,577
3,284;-0,636;3,284;-0,570
3,286;-0,636;3,286;-0,572
3,288;-0,632;3,288;-0,579
3,290;-0,632;3,290;-0,577
3,292;-0,629;3,292;-0,577
3,294;-0,631;3,294;-0,572
3,296;-0,627;3,296;-0,577
3,298;-0,632;3,298;-0,577
3,300;-0,638;3,300;-0,575
3,302;-0,638;3,302;-0,579
3,304;-0,638;3,304;-0,581
3,306;-0,636;3,306;-0,584
3,308;-0,638;3,308;-0,577
3,310;-0,632;3,310;-0,575
3,312;-0,632;3,312;-0,584
3,314;-0,640;3,314;-0,579
3,316;-0,634;3,316;-0,581
3,318;-0,629;3,318;-0,577
3,320;-0,631;3,320;-0,582
3,322;-0,634;3,322;-0,591
3,324;-0,627;3,324;-0,586
3,326;-0,623;3,326;-0,579
3,328;-0,636;3,328;-0,579
3,330;-0,625;3,330;-0,575
3,332;-0,629;3,332;-0,573
3,334;-0,631;3,334;-0,581
3,336;-0,640;3,336;-0,577
3,338;-0,631;3,338;-0,572
3,340;-0,643;3,340;-0,575
3,342;-0,636;3,342;-0,579
3,344;-0,638;3,344;-0,577
3,346;-0,638;3,346;-0,575
3,348;-0,634;3,348;-0,581
3,350;-0,632;3,350;-0,579
3,352;-0,636;3,352;-0,579
3,354;-0,641;3,354;-0,581
3,356;-0,645;3,356;-0,582
3,358;-0,647;3,358;-0,579
3,360;-0,636;3,360;-0,581
3,362;-0,643;3,362;-0,581
3,364;-0,638;3,364;-0,579
3,366;-0,640;3,366;-0,582
3,368;-0,640;3,368;-0,577
3,370;-0,640;3,370;-0,577
3,372;-0,640;3,372;-0,573
3,374;-0,638;3,374;-0,568
3,376;-0,645;3,376;-0,570
3,378;-0,640;3,378;-0,568
3,380;-0,638;3,380;-0,572
3,382;-0,632;3,382;-0,577
3,384;-0,629;3,384;-0,579
3,386;-0,620;3,386;-0,579
3,388;-0,636;3,388;-0,579
3,390;-0,634;3,390;-0,579
3,392;-0,636;3,392;-0,581
3,394;-0,632;3,394;-0,575
3,396;-0,634;3,396;-0,575
3,398;-0,634;3,398;-0,568
3,400;-0,640;3,400;-0,573
3,402;-0,636;3,402;-0,577
3,404;-0,636;3,404;-0,572
3,406;-0,634;3,406;-0,572
3,408;-0,632;3,408;-0,577
3,410;-0,641;3,410;-0,575
3,412;-0,636;3,412;-0,573
3,414;-0,638;3,414;-0,577
3,416;-0,634;3,416;-0,577
3,418;-0,638;3,418;-0,573
3,420;-0,636;3,420;-0,581
3,422;-0,636;3,422;-0,582
3,424;-0,632;3,424;-0,581
3,426;-0,636;3,426;-0,584
3,428;-0,643;3,428;-0,573
3,430;-0,632;3,430;-0,582
3,432;-0,631;3,432;-0,582
3,434;-0,636;3,434;-0,584
3,436;-0,632;3,436;-0,582
3,438;-0,636;3,438;-0,575
3,440;-0,634;3,440;-0,582
3,442;-0,638;3,442;-0,581
3,444;-0,636;3,444;-0,575
3,446;-0,629;3,446;-0,579
3,448;-0,631;3,448;-0,573
3,450;-0,627;3,450;-0,579
3,452;-0,629;3,452;-0,579
3,454;-0,629;3,454;-0,582
3,456;-0,632;3,456;-0,582
3,458;-0,631;3,458;-0,577
3,460;-0,631;3,460;-0,581
3,462;-0,631;3,462;-0,588
3,464;-0,638;3,464;-0,584
3,466;-0,631;3,466;-0,575
3,468;-0,631;3,468;-0,575
3,470;-0,640;3,470;-0,572
3,472;-0,634;3,472;-0,575
3,474;-0,641;3,474;-0,570
3,476;-0,641;3,476;-0,579
3,478;-0,641;3,478;-0,575
3,480;-0,638;3,480;-0,573
3,482;-0,638;3,482;-0,577
3,484;-0,640;3,484;-0,577
3,486;-0,634;3,486;-0,573
3,488;-0,640;3,488;-0,570
3,490;-0,640;3,490;-0,579
3,492;-0,636;3,492;-0,568
3,494;-0,636;3,494;-0,575
3,496;-0,638;3,496;-0,579
3,498;-0,632;3,498;-0,577
3,500;-0,634;3,500;-0,575
3,502;-0,640;3,502;-0,581
3,504;-0,636;3,504;-0,577
3,506;-0,634;3,506;-0,577
3,508;-0,640;3,508;-0,570
3,510;-0,636;3,510;-0,579
3,512;-0,634;3,512;-0,577
3,514;-0,632;3,514;-0,573
3,516;-0,632;3,516;-0,573
3,518;-0,634;3,518;-0,573
3,520;-0,623;3,520;-0,577
3,522;-0,627;3,522;-0,570
3,524;-0,625;3,524;-0,573
3,526;-0,631;3,526;-0,575
3,528;-0,636;3,528;-0,568
3,530;-0,632;3,530;-0,570
3,532;-0,636;3,532;-0,579
3,534;-0,636;3,534;-0,572
3,536;-0,636;3,536;-0,572
3,538;-0,640;3,538;-0,577
3,540;-0,647;3,540;-0,575
3,542;-0,640;3,542;-0,581
3,544;-0,641;3,544;-0,573
3,546;-0,645;3,546;-0,581
3,548;-0,640;3,548;-0,572
3,550;-0,643;3,550;-0,572
3,552;-0,636;3,552;-0,577
3,554;-0,638;3,554;-0,581
3,556;-0,631;3,556;-0,581
3,558;-0,631;3,558;-0,581
3,560;-0,627;3,560;-0,581
3,562;-0,634;3,562;-0,577
3,564;-0,629;3,564;-0,573
3,566;-0,634;3,566;-0,577
3,568;-0,631;3,568;-0,584
3,570;-0,632;3,570;-0,586
3,572;-0,632;3,572;-0,584
3,574;-0,631;3,574;-0,586
3,576;-0,629;3,576;-0,582
3,578;-0,631;3,578;-0,582
3,580;-0,634;3,580;-0,581
3,582;-0,640;3,582;-0,586
3,584;-0,623;3,584;-0,581
3,586;-0,632;3,586;-0,584
3,588;-0,631;3,588;-0,581
3,590;-0,634;3,590;-0,581
3,592;-0,634;3,592;-0,575
3,594;-0,636;3,594;-0,575
3,596;-0,634;3,596;-0,584
3,598;-0,634;3,598;-0,579
3,600;-0,632;3,600;-0,579
3,602;-0,634;3,602;-0,573
3,604;-0,627;3,604;-0,584
3,606;-0,632;3,606;-0,579
3,608;-0,631;3,608;-0,581
3,610;-0,634;3,610;-0,581
3,612;-0,643;3,612;-0,582
3,614;-0,643;3,614;-0,581
3,616;-0,641;3,616;-0,575
3,618;-0,647;3,618;-0,577
3,620;-0,641;3,620;-0,573
3,622;-0,654;3,622;-0,573
3,624;-0,650;3,624;-0,573
3,626;-0,652;3,626;-0,572
3,628;-0,650;3,628;-0,573
3,630;-0,638;3,630;-0,579
3,632;-0,636;3,632;-0,573
3,634;-0,623;3,634;-0,564
3,636;-0,618;3,636;-0,577
3,638;-0,622;3,638;-0,579
3,640;-0,618;3,640;-0,575
3,642;-0,607;3,642;-0,582
3,644;-0,620;3,644;-0,582
3,646;-0,623;3,646;-0,577
3,648;-0,634;3,648;-0,579
3,650;-0,645;3,650;-0,579
3,652;-0,643;3,652;-0,570
3,654;-0,650;3,654;-0,573
3,656;-0,650;3,656;-0,573
3,658;-0,650;3,658;-0,582
3,660;-0,657;3,660;-0,570
3,662;-0,652;3,662;-0,566
3,664;-0,643;3,664;-0,568
3,666;-0,636;3,666;-0,573
3,668;-0,636;3,668;-0,581
3,670;-0,622;3,670;-0,575
3,672;-0,616;3,672;-0,579
3,674;-0,618;3,674;-0,582
3,676;-0,611;3,676;-0,579
3,678;-0,609;3,678;-0,575
3,680;-0,627;3,680;-0,582
3,682;-0,631;3,682;-0,584
3,684;-0,641;3,684;-0,579
3,686;-0,647;3,686;-0,584
3,688;-0,652;3,688;-0,577
3,690;-0,654;3,690;-0,581
3,692;-0,656;3,692;-0,579
3,694;-0,647;3,694;-0,575
3,696;-0,640;3,696;-0,577
3,698;-0,634;3,698;-0,577
3,700;-0,631;3,700;-0,581
3,702;-0,623;3,702;-0,573
3,704;-0,611;3,704;-0,573
3,706;-0,606;3,706;-0,582
3,708;-0,607;3,708;-0,582
3,710;-0,609;3,710;-0,579
3,712;-0,609;3,712;-0,582
3,714;-0,623;3,714;-0,584
3,716;-0,631;3,716;-0,582
3,718;-0,643;3,718;-0,586
3,720;-0,647;3,720;-0,586
3,722;-0,647;3,722;-0,589
3,724;-0,648;3,724;-0,591
3,726;-0,657;3,726;-0,588
3,728;-0,650;3,728;-0,584
3,730;-0,650;3,730;-0,589
3,732;-0,645;3,732;-0,584
3,734;-0,641;3,734;-0,579
3,736;-0,634;3,736;-0,575
3,738;-0,631;3,738;-0,581
3,740;-0,623;3,740;-0,579
3,742;-0,623;3,742;-0,581
3,744;-0,627;3,744;-0,582
3,746;-0,623;3,746;-0,581
3,748;-0,627;3,748;-0,582
3,750;-0,632;3,750;-0,581
3,752;-0,636;3,752;-0,579
3,754;-0,647;3,754;-0,579
3,756;-0,656;3,756;-0,568
3,758;-0,654;3,758;-0,572
3,760;-0,654;3,760;-0,573
3,762;-0,650;3,762;-0,566
3,764;-0,648;3,764;-0,573
3,766;-0,643;3,766;-0,573
3,768;-0,640;3,768;-0,577
3,770;-0,640;3,770;-0,579
3,772;-0,622;3,772;-0,575
3,774;-0,618;3,774;-0,568
3,776;-0,620;3,776;-0,572
3,778;-0,613;3,778;-0,570
3,780;-0,620;3,780;-0,579
3,782;-0,625;3,782;-0,581
3,784;-0,631;3,784;-0,582
3,786;-0,625;3,786;-0,588
3,788;-0,632;3,788;-0,593
3,790;-0,640;3,790;-0,588
3,792;-0,647;3,792;-0,579
3,794;-0,648;3,794;-0,573
3,796;-0,656;3,796;-0,568
3,798;-0,650;3,798;-0,570
3,800;-0,665;3,800;-0,577
3,802;-0,652;3,802;-0,577
3,804;-0,650;3,804;-0,584
3,806;-0,643;3,806;-0,581
3,808;-0,634;3,808;-0,577
3,810;-0,623;3,810;-0,568
3,812;-0,618;3,812;-0,570
3,814;-0,618;3,814;-0,568
3,816;-0,614;3,816;-0,573
3,818;-0,620;3,818;-0,579
3,820;-0,622;3,820;-0,581
3,822;-0,627;3,822;-0,588
3,824;-0,631;3,824;-0,577
3,826;-0,638;3,826;-0,582
3,828;-0,647;3,828;-0,575
3,830;-0,643;3,830;-0,579
3,832;-0,645;3,832;-0,582
3,834;-0,650;3,834;-0,581
3,836;-0,650;3,836;-0,575
3,838;-0,643;3,838;-0,579
3,840;-0,640;3,840;-0,579
3,842;-0,627;3,842;-0,584
3,844;-0,620;3,844;-0,586
3,846;-0,623;3,846;-0,584
3,848;-0,618;3,848;-0,579
3,850;-0,611;3,850;-0,575
3,852;-0,618;3,852;-0,581
3,854;-0,627;3,854;-0,584
3,856;-0,627;3,856;-0,584
3,858;-0,634;3,858;-0,586
3,860;-0,638;3,860;-0,581
3,862;-0,650;3,862;-0,584
3,864;-0,656;3,864;-0,579
3,866;-0,652;3,866;-0,579
3,868;-0,652;3,868;-0,568
3,870;-0,657;3,870;-0,577
3,872;-0,650;3,872;-0,570
3,874;-0,652;3,874;-0,573
3,876;-0,641;3,876;-0,573
3,878;-0,629;3,878;-0,566
3,880;-0,625;3,880;-0,573
3,882;-0,623;3,882;-0,579
3,884;-0,620;3,884;-0,573
3,886;-0,623;3,886;-0,575
3,888;-0,622;3,888;-0,582
3,890;-0,625;3,890;-0,579
3,892;-0,632;3,892;-0,577
3,894;-0,648;3,894;-0,581
3,896;-0,650;3,896;-0,584
3,898;-0,650;3,898;-0,582
3,900;-0,656;3,900;-0,579
3,902;-0,661;3,902;-0,573
3,904;-0,656;3,904;-0,577
3,906;-0,647;3,906;-0,566
3,908;-0,647;3,908;-0,568
3,910;-0,643;3,910;-0,573
3,912;-0,629;3,912;-0,568
3,914;-0,632;3,914;-0,573
3,916;-0,620;3,916;-0,573
3,918;-0,629;3,918;-0,570
3,920;-0,623;3,920;-0,573
3,922;-0,622;3,922;-0,573
3,924;-0,623;3,924;-0,572
3,926;-0,629;3,926;-0,582
3,928;-0,636;3,928;-0,577
3,930;-0,640;3,930;-0,581
3,932;-0,648;3,932;-0,582
3,934;-0,656;3,934;-0,591
3,936;-0,652;3,936;-0,581
3,938;-0,650;3,938;-0,582
3,940;-0,647;3,940;-0,575
3,942;-0,643;3,942;-0,566
3,944;-0,645;3,944;-0,573
3,946;-0,648;3,946;-0,572
3,948;-0,629;3,948;-0,579
3,950;-0,629;3,950;-0,579
3,952;-0,618;3,952;-0,577
3,954;-0,620;3,954;-0,582
3,956;-0,616;3,956;-0,575
3,958;-0,616;3,958;-0,582
3,960;-0,625;3,960;-0,577
3,962;-0,625;3,962;-0,579
3,964;-0,629;3,964;-0,575
3,966;-0,647;3,966;-0,589
3,968;-0,647;3,968;-0,582
3,970;-0,643;3,970;-0,588
3,972;-0,647;3,972;-0,589
3,974;-0,648;3,974;-0,593
3,976;-0,647;3,976;-0,584
3,978;-0,647;3,978;-0,579
3,980;-0,643;3,980;-0,582
3,982;-0,640;3,982;-0,579
3,984;-0,625;3,984;-0,575
3,986;-0,620;3,986;-0,579
3,988;-0,620;3,988;-0,573
3,990;-0,618;3,990;-0,577
3,992;-0,616;3,992;-0,577
3,994;-0,618;3,994;-0,581
3,996;-0,634;3,996;-0,581
3,998;-0,627;3,998;-0,577
4,000;-0,643;4,000;-0,588
4,002;-0,648;4,002;-0,579
4,004;-0,659;4,004;-0,582
4,006;-0,659;4,006;-0,582
4,008;-0,652;4,008;-0,582
4,010;-0,638;4,010;-0,579
4,012;-0,641;4,012;-0,584
4,014;-0,634;4,014;-0,581
4,016;-0,634;4,016;-0,572
4,018;-0,636;4,018;-0,557
4,020;-0,627;4,020;-0,570
4,022;-0,629;4,022;-0,564
4,024;-0,631;4,024;-0,573
4,026;-0,632;4,026;-0,575
4,028;-0,627;4,028;-0,573
4,030;-0,632;4,030;-0,575
4,032;-0,631;4,032;-0,570
4,034;-0,640;4,034;-0,579
4,036;-0,645;4,036;-0,581
4,038;-0,645;4,038;-0,572
4,040;-0,650;4,040;-0,579
4,042;-0,661;4,042;-0,575
4,044;-0,656;4,044;-0,581
4,046;-0,652;4,046;-0,581
4,048;-0,652;4,048;-0,575
4,050;-0,638;4,050;-0,573
4,052;-0,623;4,052;-0,566
4,054;-0,623;4,054;-0,561
4,056;-0,634;4,056;-0,572
4,058;-0,629;4,058;-0,572
4,060;-0,640;4,060;-0,581
4,062;-0,634;4,062;-0,579
4,064;-0,623;4,064;-0,581
4,066;-0,616;4,066;-0,575
4,068;-0,616;4,068;-0,577
4,070;-0,616;4,070;-0,582
4,072;-0,623;4,072;-0,575
4,074;-0,631;4,074;-0,575
4,076;-0,631;4,076;-0,582
4,078;-0,638;4,078;-0,577
4,080;-0,638;4,080;-0,584
4,082;-0,640;4,082;-0,579
4,084;-0,634;4,084;-0,584
4,086;-0,625;4,086;-0,582
4,088;-0,643;4,088;-0,570
4,090;-0,634;4,090;-0,573
4,092;-0,627;4,092;-0,572
4,094;-0,634;4,094;-0,570
4,096;-0,638;4,096;-0,575
4,098;-0,638;4,098;-0,572
4,100;-0,632;4,100;-0,579
4,102;-0,629;4,102;-0,582
4,104;-0,631;4,104;-0,579
4,106;-0,629;4,106;-0,586
4,108;-0,632;4,108;-0,579
4,110;-0,643;4,110;-0,582
4,112;-0,640;4,112;-0,577
4,114;-0,648;4,114;-0,579
4,116;-0,659;4,116;-0,588
4,118;-0,666;4,118;-0,575
4,120;-0,661;4,120;-0,582
4,122;-0,648;4,122;-0,581
4,124;-0,636;4,124;-0,572
4,126;-0,618;4,126;-0,573
4,128;-0,611;4,128;-0,577
4,130;-0,600;4,130;-0,570
4,132;-0,597;4,132;-0,575
4,134;-0,602;4,134;-0,582
4,136;-0,618;4,136;-0,582
4,138;-0,620;4,138;-0,581
4,140;-0,622;4,140;-0,593
4,142;-0,638;4,142;-0,591
4,144;-0,640;4,144;-0,586
4,146;-0,643;4,146;-0,579
4,148;-0,650;4,148;-0,579
4,150;-0,656;4,150;-0,581
4,152;-0,668;4,152;-0,579
4,154;-0,674;4,154;-0,572
4,156;-0,665;4,156;-0,575
4,158;-0,659;4,158;-0,568
4,160;-0,645;4,160;-0,570
4,162;-0,632;4,162;-0,570
4,164;-0,634;4,164;-0,570
4,166;-0,623;4,166;-0,573
4,168;-0,618;4,168;-0,570
4,170;-0,625;4,170;-0,579
4,172;-0,627;4,172;-0,575
4,174;-0,641;4,174;-0,581
4,176;-0,648;4,176;-0,588
4,178;-0,657;4,178;-0,591
4,180;-0,666;4,180;-0,581
4,182;-0,656;4,182;-0,581
4,184;-0,652;4,184;-0,573
4,186;-0,648;4,186;-0,573
4,188;-0,641;4,188;-0,575
4,190;-0,641;4,190;-0,575
4,192;-0,640;4,192;-0,568
4,194;-0,629;4,194;-0,566
4,196;-0,625;4,196;-0,570
4,198;-0,618;4,198;-0,572
4,200;-0,609;4,200;-0,573
4,202;-0,600;4,202;-0,588
4,204;-0,597;4,204;-0,579
4,206;-0,614;4,206;-0,581
4,208;-0,623;4,208;-0,584
4,210;-0,631;4,210;-0,586
4,212;-0,641;4,212;-0,591
4,214;-0,650;4,214;-0,595
4,216;-0,652;4,216;-0,588
4,218;-0,643;4,218;-0,581
4,220;-0,643;4,220;-0,582
4,222;-0,643;4,222;-0,581
4,224;-0,638;4,224;-0,577
4,226;-0,641;4,226;-0,577
4,228;-0,641;4,228;-0,579
4,230;-0,643;4,230;-0,577
4,232;-0,640;4,232;-0,577
4,234;-0,632;4,234;-0,577
4,236;-0,629;4,236;-0,570
4,238;-0,627;4,238;-0,584
4,240;-0,631;4,240;-0,584
4,242;-0,638;4,242;-0,589
4,244;-0,638;4,244;-0,588
4,246;-0,650;4,246;-0,595
4,248;-0,652;4,248;-0,586
4,250;-0,650;4,250;-0,581
4,252;-0,643;4,252;-0,588
4,254;-0,634;4,254;-0,577
4,256;-0,634;4,256;-0,581
4,258;-0,632;4,258;-0,572
4,260;-0,623;4,260;-0,568
4,262;-0,627;4,262;-0,577
4,264;-0,625;4,264;-0,572
4,266;-0,618;4,266;-0,575
4,268;-0,620;4,268;-0,575
4,270;-0,613;4,270;-0,572
4,272;-0,611;4,272;-0,575
4,274;-0,613;4,274;-0,573
4,276;-0,627;4,276;-0,573
4,278;-0,631;4,278;-0,577
4,280;-0,640;4,280;-0,581
4,282;-0,648;4,282;-0,579
4,284;-0,656;4,284;-0,577
4,286;-0,657;4,286;-0,579
4,288;-0,661;4,288;-0,577
4,290;-0,650;4,290;-0,579
4,292;-0,654;4,292;-0,577
4,294;-0,647;4,294;-0,579
4,296;-0,643;4,296;-0,575
4,298;-0,640;4,298;-0,572
4,300;-0,636;4,300;-0,568
4,302;-0,638;4,302;-0,572
4,304;-0,640;4,304;-0,570
4,306;-0,631;4,306;-0,568
4,308;-0,616;4,308;-0,572
4,310;-0,622;4,310;-0,570
4,312;-0,627;4,312;-0,575
4,314;-0,629;4,314;-0,568
4,316;-0,631;4,316;-0,582
4,318;-0,638;4,318;-0,575
4,320;-0,645;4,320;-0,572
4,322;-0,643;4,322;-0,584
4,324;-0,647;4,324;-0,573
4,326;-0,632;4,326;-0,577
4,328;-0,636;4,328;-0,579
4,330;-0,631;4,330;-0,573
4,332;-0,627;4,332;-0,573
4,334;-0,627;4,334;-0,572
4,336;-0,623;4,336;-0,570
4,338;-0,622;4,338;-0,572
4,340;-0,622;4,340;-0,575
4,342;-0,623;4,342;-0,573
4,344;-0,625;4,344;-0,575
4,346;-0,620;4,346;-0,575
4,348;-0,634;4,348;-0,579
4,350;-0,636;4,350;-0,579
4,352;-0,647;4,352;-0,586
4,354;-0,652;4,354;-0,593
4,356;-0,661;4,356;-0,589
4,358;-0,656;4,358;-0,586
4,360;-0,656;4,360;-0,584
4,362;-0,648;4,362;-0,584
4,364;-0,641;4,364;-0,577
4,366;-0,638;4,366;-0,582
4,368;-0,632;4,368;-0,584
4,370;-0,629;4,370;-0,577
4,372;-0,629;4,372;-0,577
4,374;-0,622;4,374;-0,579
4,376;-0,625;4,376;-0,584
4,378;-0,620;4,378;-0,579
4,380;-0,625;4,380;-0,579
4,382;-0,625;4,382;-0,582
4,384;-0,631;4,384;-0,584
4,386;-0,636;4,386;-0,579
4,388;-0,638;4,388;-0,584
4,390;-0,647;4,390;-0,584
4,392;-0,648;4,392;-0,584
4,394;-0,647;4,394;-0,577
4,396;-0,648;4,396;-0,575
4,398;-0,647;4,398;-0,566
4,400;-0,636;4,400;-0,570
4,402;-0,640;4,402;-0,572
4,404;-0,634;4,404;-0,564
4,406;-0,636;4,406;-0,570
4,408;-0,631;4,408;-0,575
4,410;-0,627;4,410;-0,573
4,412;-0,622;4,412;-0,588
4,414;-0,618;4,414;-0,582
4,416;-0,632;4,416;-0,586
4,418;-0,622;4,418;-0,586
4,420;-0,636;4,420;-0,589
4,422;-0,641;4,422;-0,589
4,424;-0,643;4,424;-0,589
4,426;-0,638;4,426;-0,582
4,428;-0,643;4,428;-0,579
4,430;-0,648;4,430;-0,575
4,432;-0,645;4,432;-0,568
4,434;-0,640;4,434;-0,572
4,436;-0,636;4,436;-0,564
4,438;-0,629;4,438;-0,568
4,440;-0,625;4,440;-0,566
4,442;-0,614;4,442;-0,570
4,444;-0,618;4,444;-0,572
4,446;-0,616;4,446;-0,577
4,448;-0,625;4,448;-0,577
4,450;-0,623;4,450;-0,572
4,452;-0,627;4,452;-0,582
4,454;-0,632;4,454;-0,572
4,456;-0,641;4,456;-0,573
4,458;-0,645;4,458;-0,573
4,460;-0,645;4,460;-0,573
4,462;-0,650;4,462;-0,570
4,464;-0,657;4,464;-0,572
4,466;-0,657;4,466;-0,575
4,468;-0,652;4,468;-0,575
4,470;-0,643;4,470;-0,575
4,472;-0,631;4,472;-0,573
4,474;-0,638;4,474;-0,582
4,476;-0,625;4,476;-0,582
4,478;-0,616;4,478;-0,582
4,480;-0,613;4,480;-0,588
4,482;-0,614;4,482;-0,575
4,484;-0,616;4,484;-0,582
4,486;-0,620;4,486;-0,579
4,488;-0,616;4,488;-0,586
4,490;-0,622;4,490;-0,575
4,492;-0,640;4,492;-0,577
4,494;-0,643;4,494;-0,575
4,496;-0,634;4,496;-0,582
4,498;-0,638;4,498;-0,572
4,500;-0,647;4,500;-0,573
4,502;-0,638;4,502;-0,581
4,504;-0,634;4,504;-0,581
4,506;-0,629;4,506;-0,581
4,508;-0,627;4,508;-0,581
4,510;-0,631;4,510;-0,584
4,512;-0,627;4,512;-0,579
4,514;-0,627;4,514;-0,577
4,516;-0,623;4,516;-0,579
4,518;-0,634;4,518;-0,579
4,520;-0,631;4,520;-0,577
4,522;-0,641;4,522;-0,581
4,524;-0,641;4,524;-0,577
4,526;-0,647;4,526;-0,579
4,528;-0,650;4,528;-0,581
4,530;-0,656;4,530;-0,581
4,532;-0,650;4,532;-0,584
4,534;-0,652;4,534;-0,575
4,536;-0,645;4,536;-0,582
4,538;-0,648;4,538;-0,577
4,540;-0,645;4,540;-0,577
4,542;-0,636;4,542;-0,572
4,544;-0,632;4,544;-0,563
4,546;-0,631;4,546;-0,581
4,548;-0,627;4,548;-0,568
4,550;-0,623;4,550;-0,575
4,552;-0,627;4,552;-0,573
4,554;-0,622;4,554;-0,581
4,556;-0,627;4,556;-0,572
4,558;-0,632;4,558;-0,579
4,560;-0,623;4,560;-0,579
4,562;-0,632;4,562;-0,573
4,564;-0,634;4,564;-0,570
4,566;-0,641;4,566;-0,573
4,568;-0,645;4,568;-0,570
4,570;-0,640;4,570;-0,579
4,572;-0,640;4,572;-0,572
4,574;-0,641;4,574;-0,568
4,576;-0,640;4,576;-0,573
4,578;-0,641;4,578;-0,573
4,580;-0,640;4,580;-0,572
4,582;-0,627;4,582;-0,579
4,584;-0,638;4,584;-0,573
4,586;-0,634;4,586;-0,573
4,588;-0,631;4,588;-0,581
4,590;-0,636;4,590;-0,573
4,592;-0,631;4,592;-0,572
4,594;-0,636;4,594;-0,570
4,596;-0,638;4,596;-0,570
4,598;-0,645;4,598;-0,572
4,600;-0,643;4,600;-0,570
4,602;-0,648;4,602;-0,570
4,604;-0,650;4,604;-0,581
4,606;-0,648;4,606;-0,575
4,608;-0,647;4,608;-0,579
4,610;-0,641;4,610;-0,572
4,612;-0,640;4,612;-0,579
