"Tiempo (s) Serie Nº 1";"Fuerza (N) Serie Nº 1";"Tiempo (s) Serie Nº 2";"Fuerza (N) Serie Nº 2"
3,060;-0,654;3,060;-0,525
3,062;-0,657;3,062;-0,516
3,064;-0,654;3,064;-0,523
3,066;-0,657;3,066;-0,520
3,068;-0,654;3,068;-0,521
3,070;-0,657;3,070;-0,514
3,072;-0,659;3,072;-0,521
3,074;-0,663;3,074;-0,514
3,076;-0,657;3,076;-0,514
3,078;-0,661;3,078;-0,520
3,080;-0,656;3,080;-0,520
3,082;-0,652;3,082;-0,520
3,084;-0,648;3,084;-0,513
3,086;-0,666;3,086;-0,518
3,088;-0,657;3,088;-0,520
3,090;-0,659;3,090;-0,516
3,092;-0,665;3,092;-0,518
3,094;-0,656;3,094;-0,520
3,096;-0,654;3,096;-0,511
3,098;-0,656;3,098;-0,505
3,100;-0,663;3,100;-0,520
3,102;-0,663;3,102;-0,516
3,104;-0,663;3,104;-0,521
3,106;-0,661;3,106;-0,518
3,108;-0,661;3,108;-0,520
3,110;-0,661;3,110;-0,514
3,112;-0,663;3,112;-0,511
3,114;-0,661;3,114;-0,514
3,116;-0,659;3,116;-0,516
3,118;-0,665;3,118;-0,521
3,120;-0,661;3,120;-0,523
3,122;-0,661;3,122;-0,520
3,124;-0,666;3,124;-0,520
3,126;-0,663;3,126;-0,525
3,128;-0,661;3,128;-0,514
3,130;-0,657;3,130;-0,516
3,132;-0,657;3,132;-0,529
3,134;-0,663;3,134;-0,521
3,136;-0,657;3,136;-0,521
3,138;-0,657;3,138;-0,529
3,140;-0,661;3,140;-0,518
3,142;-0,657;3,142;-0,516
3,144;-0,656;3,144;-0,518
3,146;-0,661;3,146;-0,523
3,148;-0,661;3,148;-0,527
3,150;-0,663;3,150;-0,520
3,152;-0,659;3,152;-0,527
3,154;-0,656;3,154;-0,520
3,156;-0,657;3,156;-0,523
3,158;-0,663;3,158;-0,523
3,160;-0,659;3,160;-0,523
3,162;-0,657;3,162;-0,518
3,164;-0,659;3,164;-0,523
3,166;-0,652;3,166;-0,527
3,168;-0,654;3,168;-0,527
3,170;-0,652;3,170;-0,518
3,172;-0,657;3,172;-0,525
3,174;-0,654;3,174;-0,523
3,176;-0,652;3,176;-0,523
3,178;-0,650;3,178;-0,520
3,180;-0,654;3,180;-0,525
3,182;-0,656;3,182;-0,520
3,184;-0,659;3,184;-0,520
3,186;-0,656;3,186;-0,523
3,188;-0,656;3,188;-0,521
3,190;-0,659;3,190;-0,523
3,192;-0,659;3,192;-0,518
3,194;-0,661;3,194;-0,521
3,196;-0,659;3,196;-0,520
3,198;-0,659;3,198;-0,516
3,200;-0,656;3,200;-0,520
3,202;-0,652;3,202;-0,521
3,204;-0,657;3,204;-0,518
3,206;-0,666;3,206;-0,516
3,208;-0,663;3,208;-0,521
3,210;-0,656;3,210;-0,521
3,212;-0,657;3,212;-0,518
3,214;-0,657;3,214;-0,525
3,216;-0,661;3,216;-0,518
3,218;-0,657;3,218;-0,520
3,220;-0,657;3,220;-0,527
3,222;-0,652;3,222;-0,520
3,224;-0,659;3,224;-0,520
3,226;-0,657;3,226;-0,516
3,228;-0,665;3,228;-0,518
3,230;-0,657;3,230;-0,514
3,232;-0,663;3,232;-0,520
3,234;-0,659;3,234;-0,523
3,236;-0,659;3,236;-0,520
3,238;-0,665;3,238;-0,525
3,240;-0,661;3,240;-0,521
3,242;-0,656;3,242;-0,518
3,244;-0,659;3,244;-0,520
3,246;-0,657;3,246;-0,520
3,248;-0,659;3,248;-0,520
3,250;-0,668;3,250;-0,527
3,252;-0,659;3,252;-0,520
3,254;-0,656;3,254;-0,520
3,256;-0,659;3,256;-0,530
3,258;-0,656;3,258;-0,518
3,260;-0,659;3,260;-0,520
3,262;-0,659;3,262;-0,523
3,264;-0,661;3,264;-0,525
3,266;-0,663;3,266;-0,521
3,268;-0,665;3,268;-0,521
3,270;-0,659;3,270;-0,525
3,272;-0,661;3,272;-0,525
3,274;-0,657;3,274;-0,523
3,276;-0,654;3,276;-0,521
3,278;-0,656;3,278;-0,520
3,280;-0,657;3,280;-0,527
3,282;-0,657;3,282;-0,523
3,284;-0,659;3,284;-0,525
3,286;-0,661;3,286;-0,527
3,288;-0,659;3,288;-0,525
3,290;-0,663;3,290;-0,523
3,292;-0,670;3,292;-0,527
3,294;-0,661;3,294;-0,516
3,296;-0,659;3,296;-0,527
3,298;-0,659;3,298;-0,525
3,300;-0,656;3,300;-0,523
3,302;-0,654;3,302;-0,520
3,304;-0,656;3,304;-0,523
3,306;-0,656;3,306;-0,520
3,308;-0,657;3,308;-0,516
3,310;-0,656;3,310;-0,527
3,312;-0,654;3,312;-0,521
3,314;-0,654;3,314;-0,527
3,316;-0,657;3,316;-0,521
3,318;-0,657;3,318;-0,529
3,320;-0,661;3,320;-0,525
3,322;-0,656;3,322;-0,521
3,324;-0,661;3,324;-0,521
3,326;-0,656;3,326;-0,525
3,328;-0,661;3,328;-0,520
3,330;-0,665;3,330;-0,520
3,332;-0,659;3,332;-0,532
3,334;-0,654;3,334;-0,521
3,336;-0,656;3,336;-0,520
3,338;-0,654;3,338;-0,521
3,340;-0,650;3,340;-0,521
3,342;-0,654;3,342;-0,523
3,344;-0,661;3,344;-0,516
3,346;-0,656;3,346;-0,518
3,348;-0,652;3,348;-0,521
3,350;-0,656;3,350;-0,511
3,352;-0,654;3,352;-0,514
3,354;-0,652;3,354;-0,518
3,356;-0,648;3,356;-0,520
3,358;-0,657;3,358;-0,523
3,360;-0,654;3,360;-0,521
3,362;-0,656;3,362;-0,521
3,364;-0,657;3,364;-0,521
3,366;-0,661;3,366;-0,516
3,368;-0,656;3,368;-0,514
3,370;-0,657;3,370;-0,523
3,372;-0,666;3,372;-0,516
3,374;-0,659;3,374;-0,513
3,376;-0,659;3,376;-0,520
3,378;-0,663;3,378;-0,521
3,380;-0,652;3,380;-0,520
3,382;-0,656;3,382;-0,523
3,384;-0,663;3,384;-0,518
3,386;-0,656;3,386;-0,521
3,388;-0,659;3,388;-0,525
3,390;-0,656;3,390;-0,525
3,392;-0,659;3,392;-0,525
3,394;-0,656;3,394;-0,521
3,396;-0,661;3,396;-0,529
3,398;-0,659;3,398;-0,529
3,400;-0,657;3,400;-0,527
3,402;-0,659;3,402;-0,520
3,404;-0,654;3,404;-0,525
3,406;-0,652;3,406;-0,529
3,408;-0,661;3,408;-0,520
3,410;-0,657;3,410;-0,521
3,412;-0,654;3,412;-0,520
3,414;-0,657;3,414;-0,521
3,416;-0,654;3,416;-0,527
3,418;-0,648;3,418;-0,521
3,420;-0,652;3,420;-0,527
3,422;-0,659;3,422;-0,521
3,424;-0,657;3,424;-0,525
3,426;-0,656;3,426;-0,530
3,428;-0,656;3,428;-0,520
3,430;-0,663;3,430;-0,521
3,432;-0,661;3,432;-0,523
3,434;-0,663;3,434;-0,521
3,436;-0,657;3,436;-0,523
3,438;-0,657;3,438;-0,520
3,440;-0,656;3,440;-0,529
3,442;-0,654;3,442;-0,527
3,444;-0,659;3,444;-0,527
3,446;-0,654;3,446;-0,523
3,448;-0,652;3,448;-0,527
3,450;-0,654;3,450;-0,525
3,452;-0,654;3,452;-0,525
3,454;-0,663;3,454;-0,536
3,456;-0,654;3,456;-0,520
3,458;-0,657;3,458;-0,525
3,460;-0,663;3,460;-0,518
3,462;-0,659;3,462;-0,525
3,464;-0,654;3,464;-0,523
3,466;-0,661;3,466;-0,520
3,468;-0,657;3,468;-0,525
3,470;-0,654;3,470;-0,520
3,472;-0,654;3,472;-0,525
3,474;-0,661;3,474;-0,521
3,476;-0,657;3,476;-0,521
3,478;-0,654;3,478;-0,525
3,480;-0,650;3,480;-0,516
3,482;-0,657;3,482;-0,521
3,484;-0,661;3,484;-0,520
3,486;-0,657;3,486;-0,518
3,488;-0,657;3,488;-0,520
3,490;-0,659;3,490;-0,516
3,492;-0,663;3,492;-0,514
3,494;-0,663;3,494;-0,525
3,496;-0,666;3,496;-0,527
3,498;-0,659;3,498;-0,516
3,500;-0,659;3,500;-0,518
3,502;-0,665;3,502;-0,514
3,504;-0,663;3,504;-0,518
3,506;-0,663;3,506;-0,520
3,508;-0,661;3,508;-0,511
3,510;-0,659;3,510;-0,521
3,512;-0,657;3,512;-0,520
3,514;-0,659;3,514;-0,516
3,516;-0,659;3,516;-0,518
3,518;-0,665;3,518;-0,518
3,520;-0,663;3,520;-0,518
3,522;-0,656;3,522;-0,521
3,524;-0,663;3,524;-0,518
3,526;-0,661;3,526;-0,514
3,528;-0,659;3,528;-0,516
3,530;-0,659;3,530;-0,518
3,532;-0,665;3,532;-0,520
3,534;-0,661;3,534;-0,523
3,536;-0,663;3,536;-0,521
3,538;-0,666;3,538;-0,529
3,540;-0,665;3,540;-0,518
3,542;-0,661;3,542;-0,532
3,544;-0,661;3,544;-0,525
3,546;-0,657;3,546;-0,523
3,548;-0,657;3,548;-0,520
3,550;-0,652;3,550;-0,529
3,552;-0,657;3,552;-0,527
3,554;-0,657;3,554;-0,529
3,556;-0,657;3,556;-0,525
3,558;-0,661;3,558;-0,525
3,560;-0,663;3,560;-0,527
3,562;-0,666;3,562;-0,529
3,564;-0,661;3,564;-0,516
3,566;-0,661;3,566;-0,525
3,568;-0,666;3,568;-0,529
3,570;-0,665;3,570;-0,529
3,572;-0,665;3,572;-0,520
3,574;-0,659;3,574;-0,530
3,576;-0,657;3,576;-0,527
3,578;-0,663;3,578;-0,523
3,580;-0,659;3,580;-0,527
3,582;-0,657;3,582;-0,523
3,584;-0,654;3,584;-0,520
3,586;-0,659;3,586;-0,527
3,588;-0,659;3,588;-0,520
3,590;-0,661;3,590;-0,523
3,592;-0,654;3,592;-0,527
3,594;-0,654;3,594;-0,525
3,596;-0,657;3,596;-0,525
3,598;-0,659;3,598;-0,521
3,600;-0,659;3,600;-0,520
3,602;-0,659;3,602;-0,520
3,604;-0,659;3,604;-0,521
3,606;-0,659;3,606;-0,525
3,608;-0,663;3,608;-0,521
3,610;-0,657;3,610;-0,527
3,612;-0,656;3,612;-0,521
3,614;-0,656;3,614;-0,514
3,616;-0,654;3,616;-0,520
3,618;-0,666;3,618;-0,521
3,620;-0,656;3,620;-0,521
3,622;-0,659;3,622;-0,520
3,624;-0,657;3,624;-0,520
3,626;-0,657;3,626;-0,527
3,628;-0,661;3,628;-0,523
3,630;-0,661;3,630;-0,518
3,632;-0,663;3,632;-0,518
3,634;-0,666;3,634;-0,516
3,636;-0,661;3,636;-0,513
3,638;-0,663;3,638;-0,525
3,640;-0,659;3,640;-0,520
3,642;-0,659;3,642;-0,521
3,644;-0,659;3,644;-0,520
3,646;-0,659;3,646;-0,516
3,648;-0,659;3,648;-0,514
3,650;-0,665;3,650;-0,518
3,652;-0,659;3,652;-0,521
3,654;-0,656;3,654;-0,523
3,656;-0,663;3,656;-0,525
3,658;-0,666;3,658;-0,520
3,660;-0,666;3,660;-0,520
3,662;-0,656;3,662;-0,516
3,664;-0,661;3,664;-0,516
3,666;-0,654;3,666;-0,514
3,668;-0,657;3,668;-0,513
3,670;-0,663;3,670;-0,521
3,672;-0,659;3,672;-0,520
3,674;-0,656;3,674;-0,525
3,676;-0,656;3,676;-0,521
3,678;-0,659;3,678;-0,523
3,680;-0,661;3,680;-0,525
3,682;-0,657;3,682;-0,525
3,684;-0,657;3,684;-0,520
3,686;-0,659;3,686;-0,527
3,688;-0,656;3,688;-0,527
3,690;-0,657;3,690;-0,527
3,692;-0,657;3,692;-0,529
3,694;-0,663;3,694;-0,525
3,696;-0,663;3,696;-0,527
3,698;-0,654;3,698;-0,521
3,700;-0,659;3,700;-0,529
3,702;-0,657;3,702;-0,529
3,704;-0,661;3,704;-0,529
3,706;-0,665;3,706;-0,527
3,708;-0,652;3,708;-0,525
3,710;-0,661;3,710;-0,516
3,712;-0,657;3,712;-0,518
3,714;-0,654;3,714;-0,520
3,716;-0,661;3,716;-0,525
3,718;-0,659;3,718;-0,527
3,720;-0,656;3,720;-0,529
3,722;-0,665;3,722;-0,521
3,724;-0,656;3,724;-0,520
3,726;-0,657;3,726;-0,518
3,728;-0,659;3,728;-0,532
3,730;-0,657;3,730;-0,527
3,732;-0,659;3,732;-0,527
3,734;-0,663;3,734;-0,516
3,736;-0,661;3,736;-0,523
3,738;-0,657;3,738;-0,520
3,740;-0,661;3,740;-0,514
3,742;-0,661;3,742;-0,521
3,744;-0,656;3,744;-0,521
3,746;-0,656;3,746;-0,520
3,748;-0,661;3,748;-0,523
3,750;-0,657;3,750;-0,523
3,752;-0,663;3,752;-0,516
3,754;-0,654;3,754;-0,516
3,756;-0,661;3,756;-0,516
3,758;-0,656;3,758;-0,521
3,760;-0,661;3,760;-0,516
3,762;-0,663;3,762;-0,514
3,764;-0,659;3,764;-0,518
3,766;-0,666;3,766;-0,523
3,768;-0,670;3,768;-0,520
3,770;-0,657;3,770;-0,514
3,772;-0,657;3,772;-0,518
3,774;-0,657;3,774;-0,516
3,776;-0,657;3,776;-0,523
3,778;-0,659;3,778;-0,525
3,780;-0,666;3,780;-0,525
3,782;-0,665;3,782;-0,520
3,784;-0,656;3,784;-0,521
3,786;-0,659;3,786;-0,521
3,788;-0,661;3,788;-0,525
3,790;-0,661;3,790;-0,523
3,792;-0,661;3,792;-0,520
3,794;-0,665;3,794;-0,521
3,796;-0,656;3,796;-0,525
3,798;-0,659;3,798;-0,516
3,800;-0,661;3,800;-0,521
3,802;-0,654;3,802;-0,527
3,804;-0,654;3,804;-0,527
3,806;-0,654;3,806;-0,521
3,808;-0,656;3,808;-0,527
3,810;-0,657;3,810;-0,520
3,812;-0,657;3,812;-0,520
3,814;-0,665;3,814;-0,525
3,816;-0,654;3,816;-0,525
3,818;-0,656;3,818;-0,521
3,820;-0,654;3,820;-0,523
3,822;-0,656;3,822;-0,525
3,824;-0,661;3,824;-0,520
3,826;-0,661;3,826;-0,529
3,828;-0,656;3,828;-0,521
3,830;-0,666;3,830;-0,527
3,832;-0,657;3,832;-0,525
3,834;-0,663;3,834;-0,530
3,836;-0,661;3,836;-0,521
3,838;-0,656;3,838;-0,529
3,840;-0,659;3,840;-0,521
3,842;-0,659;3,842;-0,536
3,844;-0,656;3,844;-0,523
3,846;-0,656;3,846;-0,527
3,848;-0,659;3,848;-0,527
3,850;-0,656;3,850;-0,529
3,852;-0,656;3,852;-0,525
3,854;-0,659;3,854;-0,516
3,856;-0,656;3,856;-0,520
3,858;-0,654;3,858;-0,527
3,860;-0,661;3,860;-0,527
3,862;-0,657;3,862;-0,529
3,864;-0,654;3,864;-0,527
3,866;-0,656;3,866;-0,525
3,868;-0,659;3,868;-0,527
3,870;-0,659;3,870;-0,523
3,872;-0,656;3,872;-0,525
3,874;-0,657;3,874;-0,530
3,876;-0,665;3,876;-0,523
3,878;-0,656;3,878;-0,521
3,880;-0,654;3,880;-0,518
3,882;-0,659;3,882;-0,518
3,884;-0,652;3,884;-0,520
3,886;-0,663;3,886;-0,523
3,888;-0,663;3,888;-0,518
3,890;-0,657;3,890;-0,525
3,892;-0,657;3,892;-0,520
3,894;-0,661;3,894;-0,516
3,896;-0,665;3,896;-0,523
3,898;-0,654;3,898;-0,514
3,900;-0,656;3,900;-0,513
3,902;-0,661;3,902;-0,523
3,904;-0,665;3,904;-0,521
3,906;-0,663;3,906;-0,520
3,908;-0,663;3,908;-0,525
3,910;-0,659;3,910;-0,525
3,912;-0,656;3,912;-0,521
3,914;-0,661;3,914;-0,525
3,916;-0,657;3,916;-0,525
3,918;-0,657;3,918;-0,520
3,920;-0,659;3,920;-0,521
3,922;-0,666;3,922;-0,520
3,924;-0,663;3,924;-0,523
3,926;-0,666;3,926;-0,523
3,928;-0,661;3,928;-0,525
3,930;-0,663;3,930;-0,523
3,932;-0,663;3,932;-0,527
3,934;-0,661;3,934;-0,520
3,936;-0,661;3,936;-0,521
3,938;-0,661;3,938;-0,520
3,940;-0,659;3,940;-0,521
3,942;-0,654;3,942;-0,529
3,944;-0,657;3,944;-0,521
3,946;-0,661;3,946;-0,525
3,948;-0,657;3,948;-0,527
3,950;-0,661;3,950;-0,520
3,952;-0,659;3,952;-0,525
3,954;-0,661;3,954;-0,525
3,956;-0,657;3,956;-0,520
3,958;-0,661;3,958;-0,527
3,960;-0,656;3,960;-0,530
3,962;-0,656;3,962;-0,523
3,964;-0,654;3,964;-0,525
3,966;-0,659;3,966;-0,525
3,968;-0,656;3,968;-0,523
3,970;-0,656;3,970;-0,525
3,972;-0,661;3,972;-0,523
3,974;-0,654;3,974;-0,523
3,976;-0,656;3,976;-0,527
3,978;-0,656;3,978;-0,523
3,980;-0,652;3,980;-0,523
3,982;-0,654;3,982;-0,518
3,984;-0,654;3,984;-0,523
3,986;-0,659;3,986;-0,525
3,988;-0,659;3,988;-0,518
3,990;-0,654;3,990;-0,520
3,992;-0,654;3,992;-0,525
3,994;-0,656;3,994;-0,521
3,996;-0,659;3,996;-0,527
3,998;-0,661;3,998;-0,527
4,000;-0,663;4,000;-0,525
4,002;-0,665;4,002;-0,525
4,004;-0,663;4,004;-0,525
4,006;-0,657;4,006;-0,527
4,008;-0,661;4,008;-0,525
4,010;-0,661;4,010;-0,525
4,012;-0,663;4,012;-0,520
4,014;-0,657;4,014;-0,521
4,016;-0,663;4,016;-0,520
4,018;-0,665;4,018;-0,516
4,020;-0,665;4,020;-0,521
4,022;-0,666;4,022;-0,518
4,024;-0,659;4,024;-0,516
4,026;-0,663;4,026;-0,523
4,028;-0,663;4,028;-0,518
4,030;-0,663;4,030;-0,514
4,032;-0,657;4,032;-0,525
4,034;-0,656;4,034;-0,514
4,036;-0,663;4,036;-0,516
4,038;-0,665;4,038;-0,523
4,040;-0,663;4,040;-0,521
4,042;-0,663;4,042;-0,516
4,044;-0,668;4,044;-0,523
4,046;-0,659;4,046;-0,523
4,048;-0,659;4,048;-0,527
4,050;-0,666;4,050;-0,525
4,052;-0,663;4,052;-0,518
4,054;-0,659;4,054;-0,527
4,056;-0,657;4,056;-0,518
4,058;-0,656;4,058;-0,530
4,060;-0,668;4,060;-0,523
4,062;-0,663;4,062;-0,527
4,064;-0,659;4,064;-0,520
4,066;-0,665;4,066;-0,523
4,068;-0,666;4,068;-0,527
4,070;-0,661;4,070;-0,529
4,072;-0,672;4,072;-0,530
4,074;-0,666;4,074;-0,525
4,076;-0,657;4,076;-0,523
4,078;-0,665;4,078;-0,529
4,080;-0,665;4,080;-0,527
4,082;-0,661;4,082;-0,525
4,084;-0,661;4,084;-0,530
4,086;-0,661;4,086;-0,521
4,088;-0,657;4,088;-0,529
4,090;-0,659;4,090;-0,530
4,092;-0,663;4,092;-0,529
4,094;-0,661;4,094;-0,521
4,096;-0,656;4,096;-0,523
4,098;-0,654;4,098;-0,529
4,100;-0,657;4,100;-0,527
4,102;-0,659;4,102;-0,529
4,104;-0,650;4,104;-0,521
4,106;-0,656;4,106;-0,523
4,108;-0,661;4,108;-0,529
4,110;-0,665;4,110;-0,525
4,112;-0,659;4,112;-0,527
4,114;-0,659;4,114;-0,523
4,116;-0,656;4,116;-0,523
4,118;-0,656;4,118;-0,520
4,120;-0,661;4,120;-0,525
4,122;-0,665;4,122;-0,521
4,124;-0,654;4,124;-0,529
4,126;-0,659;4,126;-0,527
4,128;-0,659;4,128;-0,529
4,130;-0,657;4,130;-0,530
4,132;-0,654;4,132;-0,536
4,134;-0,661;4,134;-0,532
4,136;-0,663;4,136;-0,529
4,138;-0,656;4,138;-0,527
4,140;-0,659;4,140;-0,530
4,142;-0,656;4,142;-0,525
4,144;-0,659;4,144;-0,521
4,146;-0,661;4,146;-0,523
4,148;-0,661;4,148;-0,518
4,150;-0,659;4,150;-0,523
4,152;-0,663;4,152;-0,521
4,154;-0,666;4,154;-0,521
4,156;-0,663;4,156;-0,513
4,158;-0,659;4,158;-0,525
4,160;-0,657;4,160;-0,520
4,162;-0,652;4,162;-0,527
4,164;-0,663;4,164;-0,518
4,166;-0,656;4,166;-0,516
4,168;-0,659;4,168;-0,520
4,170;-0,661;4,170;-0,525
4,172;-0,659;4,172;-0,523
4,174;-0,659;4,174;-0,520
4,176;-0,661;4,176;-0,516
4,178;-0,666;4,178;-0,520
4,180;-0,661;4,180;-0,514
4,182;-0,659;4,182;-0,525
4,184;-0,661;4,184;-0,514
4,186;-0,661;4,186;-0,529
4,188;-0,657;4,188;-0,521
4,190;-0,665;4,190;-0,518
4,192;-0,663;4,192;-0,525
4,194;-0,665;4,194;-0,525
4,196;-0,659;4,196;-0,525
4,198;-0,657;4,198;-0,530
4,200;-0,657;4,200;-0,527
4,202;-0,665;4,202;-0,525
4,204;-0,656;4,204;-0,521
4,206;-0,663;4,206;-0,529
4,208;-0,661;4,208;-0,530
4,210;-0,665;4,210;-0,530
4,212;-0,657;4,212;-0,525
4,214;-0,659;4,214;-0,527
4,216;-0,661;4,216;-0,529
4,218;-0,657;4,218;-0,521
4,220;-0,656;4,220;-0,529
4,222;-0,661;4,222;-0,525
4,224;-0,659;4,224;-0,525
4,226;-0,661;4,226;-0,530
4,228;-0,657;4,228;-0,536
4,230;-0,666;4,230;-0,520
4,232;-0,659;4,232;-0,523
4,234;-0,659;4,234;-0,523
4,236;-0,657;4,236;-0,527
4,238;-0,661;4,238;-0,532
4,240;-0,659;4,240;-0,521
4,242;-0,659;4,242;-0,521
4,244;-0,659;4,244;-0,525
4,246;-0,661;4,246;-0,520
4,248;-0,665;4,248;-0,529
4,250;-0,659;4,250;-0,532
4,252;-0,663;4,252;-0,525
4,254;-0,661;4,254;-0,532
4,256;-0,661;4,256;-0,527
4,258;-0,659;4,258;-0,523
4,260;-0,659;4,260;-0,525
4,262;-0,665;4,262;-0,523
4,264;-0,659;4,264;-0,521
4,266;-0,659;4,266;-0,520
4,268;-0,661;4,268;-0,525
4,270;-0,661;4,270;-0,527
4,272;-0,659;4,272;-0,521
4,274;-0,659;4,274;-0,523
4,276;-0,666;4,276;-0,523
4,278;-0,663;4,278;-0,527
4,280;-0,665;4,280;-0,527
4,282;-0,659;4,282;-0,527
4,284;-0,657;4,284;-0,527
4,286;-0,657;4,286;-0,523
4,288;-0,659;4,288;-0,523
4,290;-0,659;4,290;-0,516
4,292;-0,666;4,292;-0,525
4,294;-0,659;4,294;-0,521
4,296;-0,659;4,296;-0,520
4,298;-0,663;4,298;-0,518
4,300;-0,666;4,300;-0,523
4,302;-0,665;4,302;-0,525
4,304;-0,666;4,304;-0,525
4,306;-0,668;4,306;-0,525
4,308;-0,663;4,308;-0,521
4,310;-0,665;4,310;-0,521
4,312;-0,657;4,312;-0,518
4,314;-0,665;4,314;-0,520
4,316;-0,656;4,316;-0,523
4,318;-0,666;4,318;-0,518
4,320;-0,661;4,320;-0,521
4,322;-0,665;4,322;-0,518
4,324;-0,661;4,324;-0,523
4,326;-0,663;4,326;-0,521
4,328;-0,656;4,328;-0,525
4,330;-0,661;4,330;-0,514
4,332;-0,656;4,332;-0,521
4,334;-0,661;4,334;-0,521
4,336;-0,661;4,336;-0,525
4,338;-0,659;4,338;-0,529
4,340;-0,659;4,340;-0,525
4,342;-0,659;4,342;-0,527
4,344;-0,654;4,344;-0,523
4,346;-0,656;4,346;-0,536
4,348;-0,665;4,348;-0,521
4,350;-0,661;4,350;-0,532
4,352;-0,659;4,352;-0,523
4,354;-0,657;4,354;-0,521
4,356;-0,659;4,356;-0,525
4,358;-0,663;4,358;-0,532
4,360;-0,663;4,360;-0,532
4,362;-0,657;4,362;-0,530
4,364;-0,666;4,364;-0,525
4,366;-0,661;4,366;-0,527
4,368;-0,650;4,368;-0,527
4,370;-0,659;4,370;-0,523
4,372;-0,659;4,372;-0,534
4,374;-0,665;4,374;-0,525
4,376;-0,665;4,376;-0,523
4,378;-0,657;4,378;-0,523
4,380;-0,656;4,380;-0,529
4,382;-0,659;4,382;-0,521
4,384;-0,665;4,384;-0,523
4,386;-0,663;4,386;-0,520
4,388;-0,668;4,388;-0,530
4,390;-0,659;4,390;-0,527
4,392;-0,656;4,392;-0,523
4,394;-0,659;4,394;-0,520
4,396;-0,665;4,396;-0,521
4,398;-0,661;4,398;-0,525
4,400;-0,666;4,400;-0,521
4,402;-0,663;4,402;-0,521
4,404;-0,663;4,404;-0,520
4,406;-0,659;4,406;-0,527
4,408;-0,659;4,408;-0,521
4,410;-0,657;4,410;-0,523
4,412;-0,657;4,412;-0,521
4,414;-0,657;4,414;-0,523
4,416;-0,659;4,416;-0,529
4,418;-0,663;4,418;-0,518
4,420;-0,661;4,420;-0,523
4,422;-0,661;4,422;-0,516
4,424;-0,670;4,424;-0,516
4,426;-0,657;4,426;-0,521
4,428;-0,656;4,428;-0,523
4,430;-0,656;4,430;-0,516
4,432;-0,657;4,432;-0,523
4,434;-0,663;4,434;-0,521
4,436;-0,656;4,436;-0,511
4,438;-0,663;4,438;-0,525
4,440;-0,659;4,440;-0,520
4,442;-0,657;4,442;-0,529
4,444;-0,657;4,444;-0,521
4,446;-0,657;4,446;-0,521
4,448;-0,656;4,448;-0,525
4,450;-0,661;4,450;-0,525
4,452;-0,650;4,452;-0,530
4,454;-0,659;4,454;-0,520
4,456;-0,659;4,456;-0,521
4,458;-0,665;4,458;-0,527
4,460;-0,654;4,460;-0,521
4,462;-0,666;4,462;-0,520
4,464;-0,661;4,464;-0,520
4,466;-0,659;4,466;-0,525
4,468;-0,663;4,468;-0,523
4,470;-0,656;4,470;-0,525
4,472;-0,654;4,472;-0,520
4,474;-0,661;4,474;-0,530
4,476;-0,654;4,476;-0,529
4,478;-0,654;4,478;-0,525
4,480;-0,654;4,480;-0,516
4,482;-0,661;4,482;-0,527
4,484;-0,663;4,484;-0,521
4,486;-0,656;4,486;-0,521
4,488;-0,657;4,488;-0,527
4,490;-0,663;4,490;-0,523
4,492;-0,659;4,492;-0,521
4,494;-0,665;4,494;-0,525
4,496;-0,656;4,496;-0,529
4,498;-0,656;4,498;-0,529
4,500;-0,663;4,500;-0,525
4,502;-0,661;4,502;-0,521
4,504;-0,659;4,504;-0,525
4,506;-0,656;4,506;-0,534
4,508;-0,657;4,508;-0,534
4,510;-0,659;4,510;-0,529
4,512;-0,656;4,512;-0,527
4,514;-0,656;4,514;-0,530
4,516;-0,659;4,516;-0,523
4,518;-0,657;4,518;-0,530
4,520;-0,656;4,520;-0,523
4,522;-0,663;4,522;-0,530
4,524;-0,657;4,524;-0,523
4,526;-0,657;4,526;-0,527
4,528;-0,661;4,528;-0,527
4,530;-0,657;4,530;-0,520
4,532;-0,657;4,532;-0,525
4,534;-0,661;4,534;-0,530
4,536;-0,663;4,536;-0,527
4,538;-0,661;4,538;-0,521
4,540;-0,661;4,540;-0,523
4,542;-0,661;4,542;-0,520
4,544;-0,661;4,544;-0,514
4,546;-0,657;4,546;-0,520
4,548;-0,657;4,548;-0,525
4,550;-0,656;4,550;-0,514
4,552;-0,657;4,552;-0,523
4,554;-0,656;4,554;-0,513
4,556;-0,657;4,556;-0,518
4,558;-0,663;4,558;-0,518
4,560;-0,657;4,560;-0,520
4,562;-0,656;4,562;-0,523
4,564;-0,661;4,564;-0,523
4,566;-0,657;4,566;-0,525
4,568;-0,654;4,568;-0,521
4,570;-0,659;4,570;-0,523
4,572;-0,654;4,572;-0,521
4,574;-0,656;4,574;-0,527
4,576;-0,656;4,576;-0,527
4,578;-0,661;4,578;-0,525
4,580;-0,663;4,580;-0,521
4,582;-0,661;4,582;-0,523
4,584;-0,659;4,584;-0,521
4,586;-0,659;4,586;-0,521
4,588;-0,654;4,588;-0,516
4,590;-0,661;4,590;-0,516
4,592;-0,654;4,592;-0,520
4,594;-0,659;4,594;-0,518
4,596;-0,654;4,596;-0,525
4,598;-0,657;4,598;-0,525
4,600;-0,652;4,600;-0,520
4,602;-0,656;4,602;-0,521
4,604;-0,657;4,604;-0,521
